gravity.x,gravity.y,gravity.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
-0.15072,0.9629,-0.22384,0.01895,0.00036,-0.04254
-0.12839,0.97406,-0.18632,-0.22565,-0.05988,-0.36768
-0.11395,0.97835,-0.17276,-0.2632,-0.19829,-0.44268
-0.10619,0.97795,-0.1798,-0.21919,-0.21694,-0.29739
-0.10816,0.97592,-0.18942,-0.15321,-0.1632,-0.01309
-0.11815,0.97281,-0.19921,-0.08345,-0.17824,0.04193
-0.13162,0.9683,-0.21231,0.25981,0.51054,0.39981
-0.13951,0.96643,-0.21576,0.70564,0.76055,0.34018
-0.13301,0.96761,-0.21456,0.08859,0.36984,0.26385
-0.1098,0.97082,-0.21318,-0.13215,0.41127,-0.13951
-0.0833,0.97459,-0.20794,-0.02534,0.45445,-0.10658
-0.06245,0.977,-0.2039,-0.158,1.20962,-0.30196
-0.05636,0.97651,-0.20794,-0.31925,1.53011,-0.79182
-0.06548,0.97397,-0.21699,-0.00451,-0.3275,0.17026
-0.0596,0.9757,-0.21084,0.63837,0.33723,0.09561
-0.04853,0.97831,-0.20135,0.54097,0.45978,0.28046
-0.0365,0.98342,-0.17762,-0.02258,0.03511,0.13261
-0.02925,0.9877,-0.15358,-0.13094,-0.39061,-0.20185
-0.02955,0.9894,-0.14217,-0.13693,-0.44986,-0.19492
-0.03699,0.98998,-0.13627,-0.0979,-0.25695,-0.10395
-0.04605,0.99103,-0.12542,-0.11227,-0.2139,-0.20015
-0.05455,0.99209,-0.11303,-0.14815,-0.24937,-0.30046
-0.06812,0.99152,-0.11062,0.03675,-0.50526,-0.18485
-0.08604,0.98993,-0.11235,0.1768,-0.45687,-0.15048
-0.10166,0.98826,-0.11403,0.16973,-0.32897,-0.15578
-0.1131,0.98728,-0.11171,0.03223,-0.16598,-0.35347
-0.12178,0.98689,-0.10586,0.12094,-0.18471,-0.3989
-0.12675,0.98686,-0.1002,0.28851,-0.06379,-0.266
-0.1318,0.98551,-0.10675,-0.02277,-0.16062,-0.1401
-0.1472,0.98052,-0.13003,-0.30575,0.08024,0.22355
-0.17402,0.97131,-0.16208,-0.2738,0.48396,-0.06563
-0.20195,0.95869,-0.2003,0.11121,0.84935,-0.0435
-0.22507,0.94549,-0.23536,0.3745,1.02676,0.07783
-0.24424,0.93275,-0.26518,0.43273,1.02161,0.19133
-0.26372,0.91957,-0.29126,0.23848,0.87098,0.19853
-0.28551,0.90064,-0.3276,-0.27647,0.68506,0.15338
-0.31723,0.87541,-0.36473,-0.42928,0.37446,0.20011
-0.33838,0.85319,-0.39693,-0.294,-0.33801,-0.07992
-0.34838,0.83994,-0.41609,0.17718,-0.457,-0.15791
-0.3567,0.83827,-0.41239,0.31594,-0.34912,0.07177
-0.36743,0.84121,-0.39668,0.03643,-0.39874,0.68817
-0.37589,0.84493,-0.38051,-0.00432,-0.50477,0.52376
-0.36967,0.85232,-0.36998,-0.04247,-0.50961,0.41565
-0.35328,0.86777,-0.34954,0.03997,-0.46156,0.10389
-0.3265,0.89234,-0.31163,0.05537,-0.45265,0.01218
-0.2918,0.91941,-0.26369,0.14825,-0.31826,-0.09446
-0.25548,0.94256,-0.21518,0.09076,-0.0334,-0.31415
-0.22419,0.95959,-0.17008,-0.07345,0.34126,-0.43096
-0.20758,0.96837,-0.13847,-0.27816,0.28508,-0.83319
-0.21284,0.96616,-0.14573,-0.17432,-0.24017,-0.30759
-0.22348,0.95758,-0.18191,-0.06525,-0.38288,-0.07995
-0.23928,0.94925,-0.20413,-0.09713,-0.10605,-0.01297
-0.26382,0.93849,-0.22279,0.3144,0.35913,0.85677
-0.26557,0.93431,-0.23778,0.86016,0.82955,0.40279
-0.23407,0.94486,-0.229,1.05033,0.34362,-0.08076
-0.20314,0.95809,-0.20198,0.43699,0.40426,0.60678
-0.16676,0.97281,-0.16072,-0.34598,3.39845,0.19299
-0.1806,0.97514,-0.12841,-0.48825,2.66584,-0.72796
-0.18988,0.97356,-0.12697,0.07578,-0.1451,-0.08998
-0.18067,0.97607,-0.12102,0.36643,0.279,0.02814
-0.15995,0.98193,-0.10117,0.40059,0.31838,0.30935
-0.13798,0.98858,-0.06061,0.28724,-0.10468,0.61388
-0.11753,0.99303,-0.00864,0.08869,-0.45659,0.10608
-0.10565,0.99373,0.03649,-0.03022,-0.47193,-0.56282
