gravity.x,gravity.y,gravity.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
0.23163,0.93554,-0.26667,0.00162,-0.52669,0.01563
0.20102,0.94739,-0.24907,-0.04021,-0.28395,-0.06032
0.17889,0.95679,-0.22924,0.01163,0.01079,-0.07861
0.16534,0.96323,-0.21175,-0.05947,0.02313,0.13477
0.15408,0.96877,-0.19427,-0.20475,0.0265,0.14858
0.14078,0.97373,-0.17894,-0.22199,0.15084,0.0051
0.12595,0.97826,-0.16471,-0.22446,-0.05558,0.07168
0.11536,0.98227,-0.14776,-0.26966,-0.13727,0.07322
0.11213,0.98556,-0.12683,-0.13975,0.11757,-0.011
0.11319,0.98805,-0.10462,-0.09982,0.32352,0.1484
0.11512,0.98835,-0.09947,-0.22792,0.232,0.25258
0.11119,0.98719,-0.11441,-0.17523,0.64877,0.1023
0.10289,0.98729,-0.1211,-0.14595,1.11105,-0.02382
0.09913,0.98919,-0.10805,0.37123,0.70081,-0.04584
0.10357,0.98984,-0.09734,0.36095,0.39941,0.21503
0.11239,0.9896,-0.08976,0.27276,-0.21434,0.24383
0.11558,0.98922,-0.08987,0.0655,-0.3776,0.19227
0.11578,0.98878,-0.09439,-0.08137,-0.42608,0.02443
0.11554,0.98869,-0.09563,-0.06621,-0.23136,0.03471
0.1152,0.98934,-0.08903,-0.20422,-0.00742,0.08653
0.1165,0.9898,-0.08196,-0.09375,-0.13007,-0.03106
0.11979,0.98955,-0.08026,-0.04432,-0.19717,-0.05933
0.12488,0.98879,-0.08178,-0.01013,-0.28797,-0.06666
0.1282,0.98839,-0.08147,0.11293,-0.17846,0.02055
0.12522,0.98887,-0.08036,0.19117,-0.10088,0.09859
0.12179,0.98921,-0.08143,0.19971,-0.15551,0.00352
0.12146,0.98875,-0.08722,0.222,-0.12167,-0.06223
0.11786,0.98847,-0.09504,0.38714,-0.10721,-0.07863
0.1124,0.98812,-0.10473,0.45083,-0.00523,0.03656
0.10918,0.98744,-0.11414,0.20373,-0.13171,0.22158
0.10779,0.9861,-0.12643,0.11581,-0.20712,0.31764
0.11104,0.98288,-0.14704,-0.08844,-0.28688,0.37618
0.12087,0.97555,-0.18355,-0.4741,-0.10988,0.04178
0.13911,0.96394,-0.22684,-0.5153,0.09462,-0.19622
0.16616,0.95247,-0.25532,-0.00543,0.46138,0.13029
0.19442,0.941,-0.27695,0.0913,0.2754,0.21241
0.21469,0.93063,-0.29636,0.20888,0.10033,0.12615
0.22795,0.92285,-0.31045,-0.03689,0.87335,0.02232
0.2422,0.91797,-0.31411,-0.2587,0.40727,0.00509
0.2526,0.91625,-0.31094,-0.41978,0.22249,-0.04831
0.26192,0.91757,-0.29911,-0.19591,-0.21089,-0.01618
0.26446,0.9213,-0.28507,-0.03589,-0.31273,0.04476
0.25648,0.92754,-0.27183,-0.00233,-0.31671,0.03397
0.23756,0.93637,-0.25841,0.23928,-0.32974,0.04252
0.20908,0.94624,-0.24681,0.31404,-0.3679,0.01917
0.17655,0.9558,-0.23507,0.28934,-0.38537,-0.0094
0.14894,0.96395,-0.2205,0.05084,-0.22605,-0.07444
0.13083,0.97016,-0.20411,-0.03266,0.02932,-0.01432
0.1202,0.97474,-0.1882,-0.06765,0.11855,0.01743
0.1097,0.97879,-0.17303,-0.27262,0.20127,0.08443
0.09668,0.98268,-0.15805,-0.22109,0.00111,0.11719
0.084,0.98602,-0.14385,-0.19426,-0.26028,0.04059
0.07497,0.98836,-0.13231,-0.18322,-0.28367,-0.04259
0.07464,0.99009,-0.1189,-0.11729,-0.13105,0.13593
0.0807,0.99119,-0.10502,-0.01803,0.13659,0.19972
0.08445,0.99,-0.11298,0.09415,1.11341,-0.21993
0.08512,0.98716,-0.13511,0.11875,1.70691,-0.14509
0.07082,0.98902,-0.12968,-0.01871,1.97994,0.29298
0.06489,0.98833,-0.13782,0.54586,-0.20492,-0.07441
0.08067,0.98562,-0.14842,0.12335,-0.28235,0.18433
0.09351,0.98575,-0.13978,0.06051,-0.3229,0.27168
0.09154,0.9871,-0.1313,-0.02818,0.00739,0.03761
0.08306,0.98939,-0.11914,-0.06873,0.08657,0.06432
0.07986,0.99168,-0.10096,0.01276,0.05828,0.09231
0.08192,0.9925,-0.09072,0.07255,-0.03582,0.03084
0.08516,0.99215,-0.09152,-0.03946,-0.23001,-0.12766
0.0869,0.99204,-0.09111,-0.04878,-0.35814,-0.05104
0.08428,0.99274,-0.08573,0.02809,-0.37142,-0.0221
0.0789,0.9933,-0.08435,0.126,-0.30762,-0.02545
0.07205,0.99375,-0.08521,0.23379,-0.19424,0.05952
0.06442,0.99405,-0.08782,0.26303,-0.17085,0.0842
0.05896,0.99381,-0.09407,0.28942,-0.17645,0.04349
0.05574,0.99303,-0.10382,0.30821,-0.22087,0.09078
0.05436,0.99174,-0.11616,0.23346,-0.24761,0.1221
0.05393,0.98965,-0.13293,0.1629,-0.38776,0.2565
0.05753,0.98625,-0.15488,0.02265,-0.44579,0.30037
0.0705,0.9799,-0.18661,-0.22476,-0.21432,0.12113
0.09461,0.97046,-0.22192,-0.14922,0.56274,0.1004
0.13007,0.95988,-0.24843,-0.00194,0.81063,0.1049
0.15997,0.94969,-0.26923,0.63219,1.07544,-0.37995
0.17861,0.9434,-0.27944,0.3682,1.15216,-0.22654
0.19398,0.93834,-0.28615,0.08125,1.0579,-0.16507
0.20968,0.93314,-0.29203,-0.12,0.28372,-0.10277
0.22235,0.92926,-0.29502,-0.18089,0.16095,-0.07661
0.22636,0.92858,-0.29411,-0.1309,0.0431,0.0096
0.22136,0.93102,-0.29017,-0.00954,-0.14208,0.13299
0.2075,0.93509,-0.28729,-0.00673,-0.21407,0.11743
0.18803,0.94058,-0.28274,-0.0008,-0.28783,0.10118
0.16365,0.94773,-0.27388,-0.01781,-0.44769,0.11966
0.13629,0.9554,-0.26195,-0.01699,-0.46412,0.11639
0.10686,0.96205,-0.25106,-0.04431,-0.50414,0.1345
0.07871,0.96746,-0.24046,-0.06632,-0.42757,0.16934
0.05482,0.9714,-0.23102,-0.04281,-0.32801,0.10207
0.03455,0.9742,-0.22299,0.00303,-0.12447,-0.03038
0.01748,0.97651,-0.21476,0.02739,-0.00843,0.02029
0.00526,0.97739,-0.21138,0.03368,-0.01608,0.03898
-0.00064,0.97755,-0.2107,-0.02889,-0.2382,-0.05668
-0.00241,0.97798,-0.20867,-0.03884,-0.30716,-0.03438
-0.00182,0.97887,-0.20445,-0.0043,-0.23453,-0.09603
-0.00015,0.97973,-0.20032,0.02952,-0.18252,-0.15228
0.00082,0.97931,-0.20233,0.18345,0.30677,-0.21996
0.01053,0.97908,-0.20319,0.0807,0.35355,0.16553
