gravity.x,gravity.y,gravity.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
-0.28357,0.8653,-0.41332,0.13304,0.02857,-0.11355
-0.28702,0.86384,-0.414,0.19842,0.05816,0.03963
-0.29056,0.86197,-0.41544,0.15421,-0.11853,0.14438
-0.29565,0.85996,-0.41601,0.09834,-0.17374,0.06373
-0.29973,0.85989,-0.41323,0.12498,0.0902,-0.07577
-0.30346,0.86128,-0.40757,0.17772,0.13349,0.01858
-0.30745,0.86211,-0.40278,0.17711,-0.10059,0.14383
-0.31493,0.86147,-0.39836,0.04151,-0.09607,-0.03431
-0.3193,0.86154,-0.39472,0.1977,0.28261,0.15987
-0.32201,0.86253,-0.39031,0.19273,0.1886,0.24364
-0.3195,0.85925,-0.3995,0.05294,0.1613,0.21632
-0.31412,0.85019,-0.4225,-0.41047,0.41826,-0.00234
-0.30871,0.83667,-0.45242,-0.45498,0.54012,-0.05684
-0.30111,0.82045,-0.48601,-0.4974,0.48542,0.15724
-0.29049,0.80587,-0.51593,-0.38281,0.84862,-0.06129
-0.27743,0.78913,-0.548,-0.10059,0.36703,-0.29147
-0.25701,0.77253,-0.58064,-0.08688,-0.10744,0.06735
-0.24481,0.75997,-0.6021,-0.12163,-0.02322,0.16173
-0.23971,0.74162,-0.62652,-0.03562,0.15385,0.08302
-0.23676,0.72149,-0.65069,-0.13806,0.00306,0.0361
-0.23969,0.70183,-0.6708,-0.23829,0.08167,0.04536
-0.24332,0.68376,-0.68794,-0.22999,0.04208,0.138
-0.2457,0.66677,-0.7036,-0.07433,0.00445,0.19989
-0.25096,0.65114,-0.71627,0.02838,0.00372,0.22605
-0.25705,0.63819,-0.7257,-0.01787,-0.0484,0.21964
-0.26211,0.62884,-0.73203,-0.07005,-0.17799,0.15877
-0.26433,0.62429,-0.73512,-0.10512,-0.21285,0.14707
-0.26536,0.62521,-0.73395,-0.03646,-0.14346,0.22298
-0.26676,0.62999,-0.72935,0.04173,-0.13807,0.28252
-0.2693,0.6381,-0.72132,0.06541,-0.20935,0.22457
-0.27258,0.65116,-0.7083,0.11547,-0.23001,0.12428
-0.27681,0.66922,-0.68957,0.13715,-0.19796,0.14413
-0.282,0.69063,-0.66596,0.12151,-0.24515,0.16294
-0.28628,0.71247,-0.64065,0.08667,-0.27687,0.17466
-0.2922,0.73315,-0.61409,0.0795,-0.36853,0.13754
-0.30192,0.75454,-0.58268,0.10284,-0.19593,0.14159
-0.31453,0.7768,-0.54557,0.12458,-0.09817,0.06844
-0.32636,0.7979,-0.5068,0.08162,0.11884,-0.02161
-0.33115,0.81664,-0.47269,0.12273,0.04896,-0.00595
-0.33072,0.83115,-0.44701,0.1098,-0.00437,-0.02363
-0.32947,0.84286,-0.42547,0.07677,-0.05003,-0.07118
-0.32763,0.85191,-0.40855,0.07369,-0.00048,-0.07842
-0.3255,0.85947,-0.39416,0.01578,-0.03593,-0.11261
-0.32456,0.86626,-0.3798,0.00742,-0.07226,-0.13125
-0.32389,0.87154,-0.36813,-0.1042,-0.08908,-0.22461
-0.32213,0.87586,-0.35931,-0.26124,0.04988,-0.27276
-0.31976,0.87737,-0.35772,-0.47116,0.34354,-0.31733
-0.31877,0.88126,-0.34896,-0.43747,0.55241,0.4974
-0.31728,0.88417,-0.3429,-0.06183,0.08685,0.7207
-0.30968,0.8847,-0.34844,0.31875,-0.30449,0.32958
-0.29977,0.89173,-0.33905,-0.25459,0.95283,-0.06633
-0.28745,0.89892,-0.33063,-0.31056,1.36582,-0.37906
-0.2743,0.89926,-0.34072,0.28007,1.32346,-0.23617
-0.25806,0.89715,-0.3585,-0.41148,-0.85755,0.31717
-0.25795,0.89541,-0.3629,-0.42203,-0.69844,0.40522
-0.26176,0.89755,-0.35481,-0.23731,0.2886,0.23164
-0.26067,0.90232,-0.34332,0.01994,0.28344,-0.08128
-0.2596,0.90685,-0.332,0.12497,0.08514,0.04663
-0.26027,0.90999,-0.32277,0.03683,0.02792,0.05245
-0.26213,0.91149,-0.31698,0.00736,0.05969,-0.03011
-0.26506,0.91367,-0.30815,-0.00666,0.07193,-0.00243
-0.26893,0.91631,-0.29673,0.0409,0.00573,0.14843
-0.27264,0.91884,-0.2853,0.03861,-0.02222,0.06383
-0.27593,0.92108,-0.27473,0.05148,-0.02197,-0.04106
-0.27797,0.92308,-0.26581,0.06335,-0.03563,0.00183
-0.28113,0.92339,-0.26139,0.07063,-0.06995,-0.01048
