gravity.x,gravity.y,gravity.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
0.15643,0.96422,-0.21403,1.28738,0.73761,-0.30411
0.1953,0.95882,-0.20621,1.61305,0.13958,-0.28735
0.22283,0.95073,-0.21552,-0.02201,-0.27109,0.48505
0.21975,0.9494,-0.22437,-0.2703,-0.22746,0.56111
0.19579,0.95424,-0.22605,-0.59914,0.55436,0.12654
0.15952,0.96148,-0.22383,-0.09872,0.48146,0.25356
0.13115,0.96615,-0.22217,0.43321,0.25755,0.15915
0.11156,0.97005,-0.21574,0.30568,0.05749,-0.05803
0.0941,0.97385,-0.2068,0.07224,0.20924,-0.15161
0.07021,0.97655,-0.2035,0.03486,0.15715,-0.15639
0.04072,0.97733,-0.20775,0.28597,-0.02294,-0.19112
0.01184,0.97567,-0.21891,0.54445,-0.21606,-0.24141
-0.0084,0.97077,-0.23986,0.62718,-0.26058,-0.26627
-0.01608,0.96206,-0.27237,0.49208,-0.26522,-0.26073
-0.01575,0.9493,-0.31397,0.46877,-0.06077,0.21538
-0.00407,0.93377,-0.35785,0.46381,0.15138,0.35952
0.0165,0.91884,-0.39428,0.40513,0.7521,0.65207
0.04065,0.9059,-0.42154,0.10956,0.85004,0.8078
0.07471,0.89615,-0.43742,0.03479,0.60137,0.54263
0.12032,0.89106,-0.43764,0.25685,0.94835,-0.01909
0.17093,0.88375,-0.43562,0.46182,1.18347,0.18466
0.22389,0.87824,-0.42258,0.48465,0.66467,0.23309
0.26707,0.87324,-0.40759,0.45038,0.45476,0.33116
0.29634,0.86855,-0.39724,0.25996,0.47619,0.52802
0.31613,0.86495,-0.38978,0.00521,0.37759,0.53494
0.33069,0.86334,-0.38117,-0.21027,0.31363,0.51636
0.33807,0.86367,-0.37388,-0.26458,0.13502,0.66201
0.33866,0.86579,-0.36839,-0.2789,-0.07537,0.77819
0.33295,0.87239,-0.35787,-0.46113,-0.2657,0.80924
0.31306,0.88256,-0.35083,-0.80699,-0.45594,0.66389
0.28449,0.89533,-0.34271,-0.84537,-0.48686,0.51499
0.24979,0.90866,-0.33457,-0.73464,-0.30087,0.26638
0.21419,0.91817,-0.33329,-0.38633,0.26481,-0.05921
0.17826,0.92318,-0.34054,-0.14763,0.36677,-0.25829
0.1508,0.92264,-0.35495,0.40548,0.23173,-0.37163
0.14313,0.91927,-0.36667,0.25609,-0.05642,0.19253
0.14958,0.91852,-0.36599,0.08701,-0.05234,0.33808
0.16381,0.9173,-0.36294,0.12815,-0.21449,-0.071
0.17875,0.91406,-0.36407,0.33671,-0.23426,-0.0392
0.19277,0.9129,-0.35979,0.68858,-0.20503,0.20284
0.2119,0.92094,-0.32706,0.81526,1.08715,0.48736
0.21951,0.92745,-0.30272,0.08272,1.38291,-0.73666
0.20482,0.91863,-0.3379,-0.78104,0.41183,-0.54705
0.18291,0.91652,-0.3557,-0.73371,-0.41558,0.869
0.15993,0.92586,-0.34236,-0.52165,-0.45808,1.06315
0.13754,0.93797,-0.31826,-0.19148,0.103,0.71462
0.10957,0.94523,-0.30746,0.38239,0.51214,0.45954
0.08074,0.94982,-0.30219,0.62359,0.57336,0.30586
0.051,0.95409,-0.29514,0.25097,-0.01087,0.30877
0.02085,0.95806,-0.2858,0.05992,0.06863,0.41308
0.0016,0.96262,-0.27085,-0.01811,0.0319,0.28408
-0.01101,0.96823,-0.24982,0.02618,-0.00741,0.14186
-0.02366,0.97388,-0.22582,0.12879,-0.03017,0.27654
-0.03415,0.97924,-0.19981,0.10977,-0.12336,0.18858
-0.04379,0.98404,-0.17248,0.02516,-0.16322,0.12324
-0.0566,0.98762,-0.14632,0.09065,-0.16421,0.06171
-0.07465,0.98965,-0.12256,0.3033,-0.0803,0.06325
-0.08929,0.99079,-0.10178,0.27158,-0.0561,-0.00256
-0.10026,0.99146,-0.08332,-0.01647,-0.03611,0.03956
-0.11105,0.99149,-0.06785,0.03296,-0.02293,0.16315
-0.12335,0.99089,-0.05401,0.04525,-0.02232,0.14932
-0.13762,0.98965,-0.04072,0.12001,0.04801,0.11709
-0.1527,0.9879,-0.02706,0.14064,0.11595,0.05102
-0.16743,0.98578,-0.01437,0.26231,0.11981,0.03559
-0.18041,0.98359,-0.00096,0.38676,0.09281,0.02204
-0.19143,0.98142,0.01247,0.45375,0.14478,-0.0939
-0.20036,0.97948,0.02162,0.49997,0.14036,-0.14492
-0.20923,0.97748,0.02744,0.47885,0.11561,-0.08803
-0.21859,0.97539,0.02887,0.5172,0.22754,-0.06042
-0.22577,0.97391,0.02282,0.60713,0.35668,-0.0666
-0.22434,0.97447,0.00864,0.73029,0.28529,-0.09833
-0.21062,0.97744,-0.01575,0.7582,0.2973,-0.16433
-0.18607,0.98123,-0.05068,0.45276,0.28177,-0.26907
-0.15736,0.98216,-0.1029,0.22858,0.22825,-0.03092
-0.12542,0.97849,-0.16377,0.21246,0.09738,0.27608
-0.0829,0.97233,-0.21838,0.11195,0.51195,0.43881
-0.03276,0.96494,-0.2604,0.08855,0.57896,0.42825
0.0163,0.9573,-0.28864,0.0974,0.39449,0.27754
0.05898,0.94914,-0.30928,0.21696,0.28427,0.28152
0.09937,0.9385,-0.33065,0.22534,0.27146,0.492
0.14452,0.9263,-0.34798,0.24126,0.2349,0.43018
0.18471,0.91502,-0.35864,0.18679,0.24229,0.39406
0.2164,0.90135,-0.37516,-0.13623,0.10659,0.38359
0.23785,0.88693,-0.39596,-0.19012,0.07854,0.43557
0.25206,0.87429,-0.41482,-0.32773,-0.09663,0.53959
