gravity.x,gravity.y,gravity.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
-0.18829,0.91528,0.3561,0.45843,0.50336,-0.48888
-0.19864,0.9127,0.35708,0.58339,0.53204,-0.53741
-0.20523,0.91177,0.35573,0.28879,0.58888,-0.63124
-0.215,0.91356,0.34522,0.15987,0.46283,-0.40257
-0.22844,0.91906,0.32115,0.09459,0.33483,-0.22943
-0.23621,0.9309,0.27862,0.10653,0.22432,0.16753
-0.24452,0.9462,0.21192,-0.09269,0.60103,0.37463
-0.24863,0.95821,0.14146,-0.26217,0.63115,0.45507
-0.24226,0.96697,0.07919,-0.65946,0.61718,0.14267
-0.23273,0.9724,0.01638,-0.46657,0.77598,0.0908
-0.22529,0.97313,-0.0476,-0.36553,0.77071,0.11239
-0.22538,0.96898,-0.10136,0.0911,0.50489,0.00425
-0.23003,0.96296,-0.14067,0.56908,0.39936,0.13127
-0.23189,0.95229,-0.1984,0.67697,0.288,0.15635
-0.22018,0.93919,-0.2635,0.42842,-0.22691,0.1338
-0.21194,0.93195,-0.2942,0.13035,-0.64215,0.53691
-0.2101,0.92548,-0.31518,0.0223,-0.84992,0.62766
-0.21479,0.91668,-0.33699,0.07078,-1.03562,0.66446
-0.22783,0.90683,-0.35461,0.18588,-0.97864,0.47306
-0.24237,0.89928,-0.36408,0.1792,-0.90659,0.44647
-0.25828,0.89559,-0.36223,0.196,-0.80806,0.35842
-0.27121,0.89754,-0.34764,0.12366,-0.77013,0.20238
-0.27428,0.90651,-0.32096,0.08413,-0.78949,0.06778
-0.26517,0.92147,-0.28385,0.09752,-0.55493,-0.24829
-0.24409,0.93945,-0.24052,-0.24141,0.76882,-0.87216
-0.22618,0.94469,-0.23749,-0.36868,1.87315,-1.28919
-0.21983,0.92862,-0.29889,-0.54569,2.45657,-1.23301
-0.21455,0.9162,-0.33845,-0.27924,-0.90648,-0.48304
-0.22733,0.91086,-0.34447,-0.22203,-1.05719,-0.12904
-0.25116,0.90826,-0.33464,-0.13789,-0.20541,0.8881
-0.27524,0.90077,-0.33594,-0.13075,1.20838,0.34721
-0.2926,0.8948,-0.33721,-0.0221,1.21303,0.09141
-0.31067,0.8853,-0.34602,0.67313,0.26843,0.73275
-0.30423,0.89013,-0.33929,0.35995,-0.13619,0.54569
-0.29001,0.90419,-0.31359,0.36073,0.17955,0.08201
-0.27426,0.91642,-0.29147,0.5546,0.78303,0.02975
-0.24296,0.93536,-0.25704,0.37088,0.26087,0.2371
-0.20507,0.95525,-0.21317,0.23635,0.00787,0.14813
-0.17381,0.96945,-0.17304,0.14607,-0.15557,0.18518
-0.15014,0.98084,-0.12414,0.17461,-0.18697,0.13859
-0.12493,0.99018,-0.06278,0.03041,-0.3458,-0.08983
-0.09947,0.99504,0.00056,0.04338,-0.50552,0.06536
-0.08008,0.99526,0.05516,0.02292,-0.51636,0.0685
-0.07611,0.99192,0.10146,-0.00673,-0.54946,0.1405
-0.08501,0.9846,0.15271,-0.11722,-0.48976,0.24124
-0.10313,0.97394,0.202,-0.11264,-0.35356,-0.07427
-0.12515,0.96316,0.23804,0.24153,-0.01333,-0.23963
-0.1472,0.95387,0.26164,0.44785,0.4741,-1.09116
-0.15849,0.94323,0.29188,0.7722,0.50713,-0.2978
-0.18098,0.93332,0.31009,0.1231,0.60994,-0.73132
-0.19614,0.92866,0.31482,0.40958,0.51497,-0.50805
-0.20668,0.92703,0.31288,0.70635,0.38306,-0.39473
-0.21987,0.92506,0.3097,0.88033,0.45998,-0.3861
-0.22495,0.92353,0.31062,0.30866,0.47167,-0.46981
-0.2265,0.92259,0.31228,0.0857,0.31844,-0.48118
-0.2358,0.92412,0.30066,0.11013,0.23678,-0.23752
-0.24456,0.92969,0.27544,0.0853,0.01872,-0.04457
-0.25164,0.9411,0.22583,0.16578,0.23239,0.17322
-0.25461,0.95362,0.16052,0.08501,0.52904,0.17397
-0.24924,0.96357,0.09704,-0.1681,0.61802,0.46956
-0.23881,0.97003,0.04485,-0.55776,0.62711,0.27432
-0.22647,0.97392,-0.01377,-0.5803,0.79312,0.10833
-0.22007,0.97243,-0.07716,-0.30381,0.76134,0.06927
-0.21948,0.96909,-0.11261,0.29201,0.482,0.06117
-0.22688,0.96365,-0.1411,0.43643,0.36039,0.23425
-0.22872,0.95134,-0.20648,0.65282,0.19841,0.19039
-0.21686,0.93837,-0.26912,0.41495,-0.37809,0.23122
-0.21133,0.9304,-0.29951,0.28828,-0.57988,0.48173
-0.21666,0.92219,-0.32035,0.16357,-0.83772,0.59915
-0.23272,0.91182,-0.33827,0.17217,-0.98286,0.58209
-0.24951,0.90235,-0.35144,0.20211,-0.97278,0.50891
-0.26532,0.89625,-0.35545,0.20265,-0.90281,0.43093
-0.27989,0.89483,-0.34776,0.2517,-0.90154,0.36017
-0.28713,0.89976,-0.32862,0.18104,-0.84679,0.32877
-0.28126,0.91152,-0.30004,-0.05799,-0.72982,0.06523
-0.25933,0.92954,-0.26209,-0.13334,-0.34091,-0.19352
-0.22662,0.9487,-0.22048,-0.24473,0.00896,-0.42129
-0.20125,0.95382,-0.22297,-0.38304,2.91455,-1.39718
-0.20537,0.93753,-0.28081,-0.91545,0.796,-1.24829
-0.21619,0.92558,-0.31075,-0.68405,-0.29514,-0.77148
-0.24213,0.91495,-0.32286,-0.50724,-0.80266,-0.16342
-0.26984,0.90491,-0.32912,0.29663,2.56109,0.60513
-0.31151,0.88511,-0.34574,0.40103,2.37801,0.23572
-0.31596,0.88032,-0.35384,0.21562,-1.54863,1.02852
-0.30863,0.88189,-0.35639,0.54011,-1.33193,0.88235
-0.29434,0.89514,-0.33478,0.49182,0.58763,0.18238
-0.29406,0.89991,-0.32202,0.62418,1.34388,-0.032
-0.2606,0.92136,-0.28841,0.68117,0.94874,0.24472
-0.21294,0.9498,-0.22918,0.35126,0.43025,-0.18368
-0.17983,0.9639,-0.19633,0.16663,0.27435,-0.06327
-0.1567,0.97414,-0.16275,-0.05631,-0.46018,0.06111
-0.12421,0.98585,-0.1125,-0.06571,-0.70889,-0.05228
-0.08659,0.99519,-0.04572,0.00277,-0.51732,-0.09532
-0.06477,0.99772,0.01858,0.15113,-0.45776,0.10611
-0.05894,0.99565,0.07214,0.14039,-0.27499,0.02265
-0.0663,0.99164,0.11069,0.03639,-0.2471,-0.25749
-0.07492,0.9862,0.1476,0.23445,-0.37583,-0.31611
-0.08268,0.9792,0.18529,0.41317,-0.36463,-0.2107
-0.09693,0.97267,0.211,0.3825,-0.24139,-0.09277
-0.11794,0.96384,0.23894,0.21149,0.17858,-0.36178
-0.13752,0.94883,0.28427,0.19103,0.54248,-0.93131
-0.15134,0.93698,0.31489,0.39403,0.28455,-0.7155
-0.16706,0.93446,0.31444,0.27425,0.38067,-0.44333
-0.18491,0.93184,0.3122,0.56551,0.37457,-0.29264
-0.19918,0.93071,0.30674,0.4233,0.48153,-0.34274
-0.2068,0.9295,0.30537,0.23892,0.56183,-0.41194
-0.21834,0.92863,0.29994,0.18178,0.35262,-0.36347
