gravity.x,gravity.y,gravity.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
-0.19501,0.95338,0.23029,0.06361,-0.10846,-0.14833
-0.21483,0.93882,0.26918,-0.11955,-0.37553,-0.25136
-0.22949,0.92456,0.30416,-0.08777,-0.70639,-0.22966
-0.23351,0.91326,0.33382,0.07833,-0.92829,-0.30801
-0.22752,0.90572,0.35763,0.12869,-0.9399,-0.34485
-0.21688,0.90161,0.37423,0.11793,-1.10727,-0.34095
-0.20151,0.90169,0.38256,0.12419,-1.07497,-0.34846
-0.18089,0.90613,0.38236,0.13146,-1.00124,-0.31914
-0.1617,0.91258,0.37557,0.06256,-0.43345,0.28294
-0.15494,0.91711,0.36729,0.05634,-0.15228,0.27679
-0.14915,0.92066,0.36075,-0.02338,0.63418,0.12052
-0.13035,0.91876,0.37268,-0.08398,1.52266,0.64706
-0.11512,0.91074,0.3966,0.22065,1.04855,0.94236
-0.11091,0.90978,0.39999,0.06072,-0.20635,0.69166
-0.10934,0.91102,0.3976,0.20541,0.20211,-0.10203
-0.09904,0.90088,0.42263,-0.12945,0.63463,-0.38379
-0.09731,0.89406,0.43726,0.07444,0.83359,-0.82849
-0.09828,0.89614,0.43275,0.40474,0.65847,-0.11568
-0.0979,0.8996,0.4256,0.19652,0.00017,0.11639
-0.11307,0.90722,0.40517,-0.28738,-0.24317,-0.74888
-0.1303,0.92126,0.36647,-0.32332,-0.21984,-0.70566
-0.13125,0.93905,0.31773,-0.26218,-0.06208,-0.31656
-0.12193,0.95532,0.26924,0.11401,-0.25301,-0.14247
-0.12235,0.96791,0.21949,0.23573,-0.36798,-0.16787
-0.12461,0.9775,0.17016,0.41447,-0.54135,-0.20333
-0.1205,0.98504,0.1232,0.34056,-0.56843,-0.19646
-0.11284,0.99054,0.07811,0.26892,-0.56686,-0.0986
-0.10181,0.99419,0.03504,0.04783,-0.33157,-0.07723
-0.08411,0.99645,-0.00336,-0.15269,-0.12133,-0.17841
-0.05937,0.99747,-0.03914,-0.22464,-0.12105,-0.11542
-0.03151,0.99697,-0.07118,-0.24482,-0.10654,-0.02659
-0.00563,0.99545,-0.09516,-0.25294,0.49667,0.18111
0.01575,0.99434,-0.10506,-0.46535,0.15654,0.27674
0.03342,0.99303,-0.11305,-0.64829,0.22115,0.5729
0.04902,0.99127,-0.1224,-0.64776,0.4915,0.21635
0.05989,0.98971,-0.12994,-0.75473,0.46981,0.16573
0.06412,0.98862,-0.13606,-0.72939,0.53797,-0.08555
0.05909,0.98855,-0.13884,-0.32732,0.54922,-0.12416
0.03966,0.99024,-0.13358,-0.06277,0.43345,-0.15893
0.00966,0.99348,-0.11356,0.3932,0.16135,-0.15986
-0.02913,0.99639,-0.07975,0.2578,0.40524,-0.16848
-0.06575,0.99706,-0.03932,0.12241,0.65823,-0.28562
-0.09643,0.99531,0.008,0.15309,0.65998,-0.33293
-0.12741,0.98996,0.06113,0.53209,0.71051,-0.03935
-0.15773,0.98093,0.11352,0.6458,0.41583,-0.01745
-0.17849,0.97073,0.16068,0.56945,0.2029,-0.0569
-0.19443,0.96017,0.20065,0.06246,-0.26231,-0.18956
-0.21139,0.9494,0.23226,-0.15641,-0.53314,-0.26603
-0.22382,0.93984,0.25806,-0.17109,-1.00956,-0.21856
-0.22231,0.93409,0.27938,0.02202,-0.99218,-0.28939
-0.20974,0.92984,0.30233,0.1305,-0.90102,-0.22257
