gravity.x,gravity.y,gravity.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
0.10029,0.99411,0.04111,-0.02797,-0.03662,0.24044
0.10307,0.99348,0.0486,-0.04869,-0.03409,0.24031
0.10547,0.99271,0.05826,-0.0371,-0.02801,0.16764
0.10523,0.9923,0.06532,-0.01871,-0.02152,0.19176
0.10371,0.99164,0.0768,0.04174,-0.02428,0.24052
0.10343,0.99041,0.09159,0.05708,-0.05697,0.23609
0.10475,0.98891,0.10529,0.0648,-0.00517,0.20857
0.10748,0.98736,0.11648,0.05089,0.03294,0.18551
0.11023,0.98596,0.12543,0.06182,0.06795,0.16857
0.11323,0.98457,0.13341,0.05758,0.03434,0.16632
0.11683,0.98323,0.14004,0.04786,-0.02749,0.15444
0.12089,0.98186,0.14608,0.08604,0.00119,0.1385
0.12478,0.98067,0.1507,0.08619,0.01263,0.12852
0.1293,0.9792,0.15636,0.06352,0.0236,0.09614
0.13353,0.97775,0.16179,0.03691,0.0342,0.09414
0.13744,0.97642,0.16645,0.03559,0.03625,0.0916
0.14168,0.97493,0.17156,0.04473,0.02666,0.0876
0.1463,0.97334,0.17662,0.0281,0.03549,0.10247
0.15067,0.97194,0.18062,0.011,0.04468,0.10704
0.15499,0.97055,0.1844,-0.02535,0.05153,0.11303
0.15907,0.96925,0.18775,-0.05739,0.03834,0.09901
0.16252,0.96823,0.19003,-0.06424,0.04041,0.09181
0.16474,0.96732,0.19272,-0.02741,0.04333,0.09094
0.16678,0.9668,0.19356,-0.03632,0.04244,0.07957
0.16809,0.96648,0.19406,-0.04776,0.03087,0.07428
0.16777,0.96632,0.19513,-0.01685,0.02779,0.04628
0.16859,0.96618,0.1951,0.00041,0.03184,0.03618
0.1689,0.96613,0.19506,0.00211,0.01847,0.01226
0.16924,0.96617,0.19458,-0.01557,0.0092,-0.0135
0.1697,0.9662,0.19401,-0.01661,0.01559,-0.02467
0.17044,0.96633,0.19273,0.00198,0.01911,-0.00566
0.17087,0.9666,0.191,0.01813,0.01425,-0.02008
0.17057,0.96698,0.18932,0.00304,0.006,-0.02048
0.1696,0.9674,0.18803,0.00038,0.00588,-0.03413
0.16863,0.96772,0.18724,0.02187,0.0127,-0.03908
0.16838,0.96792,0.18645,0.03749,0.01372,-0.03266
0.16803,0.96815,0.18558,0.03963,0.00013,-0.03621
0.16736,0.96839,0.18492,0.03264,-0.00622,-0.05257
0.16708,0.96856,0.18428,0.0414,-0.00804,-0.05995
0.16699,0.96865,0.18393,0.06472,-0.01827,-0.05659
0.16689,0.96868,0.18384,0.07191,-0.01374,-0.06006
0.16647,0.9688,0.1836,0.06919,0.00989,-0.06939
0.16574,0.96894,0.1835,0.06398,0.00817,-0.07586
0.16534,0.969,0.18354,0.07303,-0.01528,-0.07513
0.16538,0.96895,0.18376,0.08854,-0.02399,-0.07631
0.16565,0.96885,0.18407,0.08928,-0.02062,-0.06291
