gravity.x,gravity.y,gravity.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
0.17071,0.96748,-0.18667,0.10065,-0.20722,0.43482
0.14096,0.97557,-0.1685,-0.25722,0.24146,0.1225
0.13089,0.98188,-0.13707,-0.10722,-0.05617,0.06922
0.13454,0.98406,-0.11629,0.07173,-0.13752,0.01659
0.13647,0.98464,-0.10894,0.18597,-0.20674,0.11538
0.13218,0.98636,-0.09812,0.04499,-0.30176,0.29936
0.12563,0.98956,-0.07065,-0.09352,-0.31466,0.24471
0.11882,0.99239,-0.03222,-0.09935,-0.02427,0.05046
0.1104,0.99388,-0.00258,0.1484,0.06598,-0.24074
0.10042,0.99485,0.01357,0.14523,0.06176,-0.28817
0.08718,0.99579,0.02837,-0.16885,0.03172,-0.18696
0.06882,0.99665,0.04421,-0.20088,-0.0676,-0.04318
0.04783,0.99735,0.05474,0.08496,-0.1246,-0.01816
0.03283,0.9975,0.06257,0.38024,-0.11063,-0.05753
0.02573,0.99674,0.07652,0.50646,-0.07509,-0.09564
0.02284,0.99575,0.08923,0.45622,0.0281,-0.18871
0.0217,0.99533,0.0941,0.19548,0.17525,-0.0996
0.02377,0.99516,0.09529,0.12892,0.38803,-0.07784
0.02954,0.99532,0.09201,0.25422,0.41029,0.01916
0.04515,0.99586,0.07885,0.28716,0.26782,0.02102
0.07432,0.99587,0.05219,0.35398,0.17795,-0.08304
0.11193,0.99366,0.01068,0.13575,0.15373,-0.07814
0.14656,0.98851,-0.03694,-0.26287,0.2977,-0.14134
0.17919,0.98082,-0.0767,-0.59178,0.46819,0.21511
0.20057,0.97442,-0.10142,-0.59915,0.35348,0.62997
0.215,0.96873,-0.12382,-0.68303,0.18096,0.03199
0.23372,0.96197,-0.14134,-0.02657,-0.00156,-0.15226
0.28521,0.94979,-0.12865,-0.12447,0.26731,-0.14321
0.33905,0.93249,-0.1245,0.14075,-0.11346,-0.02188
0.39656,0.90869,-0.13045,0.14976,-0.15347,0.01934
0.45002,0.88004,-0.15172,0.13673,-0.14371,0.09938
0.4864,0.85291,-0.18963,0.01773,-0.16712,0.1112
0.50299,0.83166,-0.23523,-0.08969,-0.19945,0.13347
0.50625,0.81804,-0.27298,-0.46439,-0.29021,-0.14366
0.50297,0.8115,-0.29748,-0.53291,-0.25333,-0.01305
0.49433,0.81214,-0.30996,-0.37158,-0.19986,0.2318
0.47509,0.82082,-0.31709,-0.24015,-0.23581,0.40785
0.44858,0.83592,-0.31625,-0.12996,-0.30429,0.40092
0.42459,0.85281,-0.30403,0.01662,-0.21095,0.31083
0.41407,0.86365,-0.28747,0.25214,0.10767,0.13348
0.4257,0.86258,-0.27339,0.66653,0.646,-0.73617
0.44716,0.85853,-0.25093,0.76942,0.50403,-1.0288
0.45216,0.85738,-0.24587,0.41263,-0.05158,-0.35156
0.44824,0.85926,-0.24648,0.01261,-0.29963,-0.6114
0.44616,0.86259,-0.23848,-0.01993,0.05632,0.10248
0.43262,0.87599,-0.21325,-0.07821,0.23132,0.23217
0.41006,0.89626,-0.16903,-0.45718,0.38633,0.10912
0.37084,0.91609,-0.1525,-0.42217,0.57529,0.00614
0.31307,0.93524,-0.16524,-0.50271,1.30765,-0.2429
0.26112,0.94732,-0.18551,-0.26481,0.09373,0.22676
0.24234,0.95057,-0.19415,0.06609,-0.31629,0.55897
0.2262,0.9537,-0.19819,0.07203,-0.44623,0.6137
0.20752,0.96051,-0.18534,0.03121,-0.65071,0.72426
0.1919,0.97002,-0.14913,-0.03495,-0.34715,0.79934
0.18582,0.97671,-0.1073,-0.05692,-0.2439,0.59831
