gravity.x,gravity.y,gravity.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
-0.10235,0.84907,-0.51826,-0.37934,-0.32934,1.04441
-0.10433,0.88379,-0.4561,-0.22612,0.31316,0.46373
-0.10202,0.90857,-0.40508,-0.80185,0.29591,0.23055
-0.11143,0.93181,-0.3454,-0.38257,0.29145,0.59097
-0.12555,0.94821,-0.29177,-0.1708,0.57238,0.2346
-0.14307,0.9581,-0.24813,-0.20924,0.59241,0.14193
-0.16153,0.9634,-0.21389,-0.16244,0.31923,0.17629
-0.18084,0.96562,-0.18671,-0.09226,0.10387,0.12558
-0.20146,0.96615,-0.16111,-0.10775,0.06763,0.13052
-0.22349,0.96557,-0.13314,-0.04582,0.03445,0.13223
-0.24487,0.96423,-0.10141,0.09904,0.01477,0.08443
-0.26086,0.9632,-0.06465,0.24606,-0.08308,0.05216
-0.27081,0.96214,-0.03055,0.3242,-0.09411,0.01757
-0.27152,0.96243,0.00018,0.34638,-0.16151,-0.11111
-0.26171,0.9647,0.02923,0.38518,-0.3523,-0.0564
-0.24697,0.9676,0.05239,0.23566,-0.34606,-0.12139
-0.23425,0.96939,0.07349,-0.04297,-0.21725,-0.30596
-0.23138,0.96823,0.09473,-0.17566,-0.18466,-0.19333
-0.23981,0.96436,0.11175,-0.0966,-0.04822,-0.11202
-0.25275,0.9588,0.12961,0.0807,0.2511,-0.04227
-0.26488,0.95306,0.14665,0.16008,0.38448,-0.08082
-0.27601,0.94738,0.16209,0.11165,0.3388,-0.16548
-0.28942,0.94102,0.17523,-0.02673,0.43418,-0.20222
-0.30096,0.93623,0.18133,-0.01605,0.50518,-0.26888
-0.30886,0.93432,0.17787,0.04415,0.63895,-0.3094
-0.31027,0.93678,0.16174,-0.18107,0.57004,-0.32072
-0.30784,0.94211,0.13282,-0.24753,0.57063,-0.42359
-0.30513,0.94802,0.09018,-0.28545,0.54071,-0.51968
-0.29786,0.95409,0.03123,-0.24181,0.43524,-0.54983
-0.28421,0.95788,-0.04106,-0.29664,0.46321,-0.18649
-0.26033,0.95808,-0.11958,-0.4138,0.42104,-0.02002
-0.23224,0.95431,-0.18799,-0.64091,0.13422,0.36392
-0.21406,0.94787,-0.23602,-0.36684,0.09114,0.44192
-0.19938,0.94104,-0.27327,-0.15132,0.17348,0.46274
-0.15986,0.93837,-0.30643,-0.15847,0.26912,-0.40246
-0.12363,0.92686,-0.35446,-0.21988,0.05053,0.10209
-0.1036,0.90468,-0.41329,-0.07569,0.04391,0.35732
-0.08724,0.87757,-0.47145,-0.00233,-0.02567,0.25851
-0.07703,0.84375,-0.53118,-0.06501,-0.1836,0.28414
-0.07218,0.80468,-0.5893,-0.10532,-0.22331,0.42421
-0.08128,0.75873,-0.64631,-0.23154,-0.45724,0.68307
-0.09935,0.70598,-0.70122,-0.24704,-0.67032,0.60476
