gravity.x,gravity.y,gravity.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
0.47317,0.50232,-0.72373,0.07297,-0.05743,-0.06007
0.47376,0.50095,-0.72429,0.03329,-0.00591,0.02694
0.47589,0.49932,-0.72402,-0.00837,0.00109,0.0156
0.4788,0.49919,-0.72219,-0.02112,-0.00793,0.01043
0.48149,0.50009,-0.71978,0.00116,-0.02232,-0.00943
0.48175,0.50265,-0.71781,0.01117,0.00968,-0.0548
0.48021,0.50504,-0.71716,0.01256,0.01775,-0.06134
0.47793,0.50667,-0.71754,-0.01374,0.0704,-0.00143
0.47558,0.50797,-0.71818,-0.01734,0.08526,0.06032
0.47369,0.50974,-0.71817,-0.01508,0.07714,0.04253
0.47088,0.51049,-0.71949,0.00577,0.04142,-0.00875
0.46627,0.51144,-0.72181,0.03008,0.0089,0.0234
0.46002,0.51298,-0.72473,0.03274,0.01138,0.03348
0.45489,0.51461,-0.7268,-0.00777,0.06258,0.00654
0.45037,0.51582,-0.72876,-0.0292,0.08448,-0.01478
0.44474,0.51769,-0.73089,-0.0263,0.08004,-0.00791
0.43906,0.52004,-0.73265,0.01443,0.08825,-0.00622
0.43412,0.52184,-0.73431,0.02951,0.05225,-0.02202
0.42926,0.5235,-0.73599,0.01954,0.0379,-0.02434
0.42364,0.52476,-0.73834,0.02332,0.0536,0.00772
0.41695,0.5254,-0.74169,0.01873,0.06041,0.01601
0.40968,0.52588,-0.74539,0.04487,0.08185,0.02687
0.40191,0.52702,-0.7488,0.05704,0.03918,0.03318
0.39374,0.52986,-0.75115,0.0663,0.03853,0.03923
0.38501,0.53356,-0.75304,0.07759,0.07953,0.01644
0.3756,0.53772,-0.75484,0.06139,0.1248,0.01233
0.36463,0.54232,-0.75692,0.02415,0.0862,0.05375
0.35295,0.5476,-0.75865,0.01771,0.04735,0.07106
0.34216,0.55273,-0.75988,0.01835,-0.00582,0.08579
0.33223,0.55767,-0.76067,0.02058,-0.04911,0.0249
0.32283,0.56278,-0.76096,0.02961,-0.03978,0.01446
0.31389,0.56779,-0.76098,-0.01386,0.01648,0.02805
0.30604,0.57239,-0.76073,-0.01211,-0.021,0.03151
0.30002,0.57655,-0.75998,-0.03256,-0.03111,0.01148
0.29557,0.58059,-0.75865,-0.04471,-0.06713,0.01843
0.2933,0.58493,-0.75619,-0.04521,-0.09639,0.01335
0.29329,0.5895,-0.75264,-0.01441,-0.12953,-0.02256
0.29466,0.59416,-0.74843,-0.00895,-0.10642,-0.05007
0.29741,0.59846,-0.7439,-0.02122,-0.09161,-0.04626
0.30139,0.60218,-0.73928,-0.03922,-0.09009,-0.07023
0.30663,0.60579,-0.73416,-0.03738,-0.0938,-0.06259
0.31281,0.6093,-0.72863,-0.02394,-0.14821,-0.05645
0.32015,0.61235,-0.72286,-0.04071,-0.12192,-0.01722
0.33018,0.61485,-0.7162,-0.06756,-0.10912,0.0006
0.34337,0.61727,-0.70786,-0.04905,-0.02463,-0.01611
0.35852,0.61892,-0.69885,-0.01967,0.0556,0.00222
0.37389,0.62103,-0.68886,-0.00532,0.03943,0.02585
0.38929,0.62326,-0.67823,0.00642,0.04441,0.00704
0.40521,0.6254,-0.66684,-0.01607,0.12754,-0.02661
0.4217,0.62766,-0.65437,0.03284,0.12042,-0.00316
0.43744,0.63044,-0.64123,0.01686,0.03984,-0.06049
0.45061,0.63261,-0.62987,0.08349,0.09541,-0.02477
0.4634,0.63439,-0.61871,0.07372,-0.02265,0.0411
0.4717,0.63653,-0.61019,0.05633,0.07163,0.07328
0.47713,0.63909,-0.60324,0.03091,0.05725,0.07629
0.48128,0.64165,-0.59721,0.00696,0.05945,0.06577
0.48472,0.64326,-0.59268,0.02844,0.0718,0.0484
0.48701,0.64389,-0.5901,0.06263,0.0392,0.03961
0.48764,0.64365,-0.58985,0.07596,0.01485,0.04981
0.48682,0.64274,-0.59151,0.08105,-0.02395,0.06373
0.48531,0.64115,-0.59447,0.08305,-0.01124,0.06383
0.48451,0.63885,-0.59759,0.11304,-0.01156,0.05786
0.48396,0.63677,-0.60025,0.10089,-0.0064,0.04877
0.48391,0.63408,-0.60314,0.10337,-0.02151,0.04143
