gravity.x,gravity.y,gravity.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
-0.56603,0.11747,0.81596,0.12872,0.07738,0.12012
-0.56586,0.1197,0.81576,0.15891,0.08087,0.13012
-0.56737,0.12208,0.81435,0.19652,0.11518,0.04749
-0.56782,0.12448,0.81368,0.17489,0.11805,0.02021
-0.56746,0.12604,0.81369,0.08999,0.12085,0.02777
-0.56675,0.12749,0.81396,0.07853,0.08963,0.02104
-0.5668,0.12851,0.81376,0.08148,0.06444,0.01082
-0.56491,0.12991,0.81485,0.05934,0.04587,0.00869
-0.56454,0.13175,0.81481,0.04986,0.00258,0.03879
-0.56645,0.13213,0.81343,0.05174,-0.01703,0.03189
-0.56781,0.13295,0.81234,0.03036,-0.04123,0.01023
-0.56962,0.13368,0.81095,0.00851,-0.06722,-0.01234
-0.57275,0.13407,0.80868,-0.00187,-0.07623,-0.01831
-0.57555,0.13407,0.80669,-0.02041,-0.08196,-0.00966
-0.57836,0.1337,0.80474,-0.01237,-0.06533,0.02553
-0.58173,0.1344,0.80219,-0.01278,-0.04977,0.03259
-0.58567,0.13506,0.79921,0.00205,-0.02946,0.01319
-0.58983,0.13563,0.79605,-0.00177,-0.00319,-0.00065
-0.59318,0.13689,0.79334,-0.01331,0.03517,-0.02039
-0.5958,0.13764,0.79124,-0.03808,0.06463,-0.04536
-0.59863,0.13843,0.78897,-0.0351,0.05789,-0.059
-0.60032,0.13883,0.78761,-0.02709,0.06377,-0.05746
-0.6013,0.13915,0.7868,0.01528,0.02984,-0.01895
-0.6009,0.1389,0.78716,0.00869,0.02809,0.0128
-0.59962,0.13891,0.78813,-0.00203,0.02434,0.04177
-0.59887,0.13944,0.7886,0.03015,0.02114,0.01113
-0.5988,0.13952,0.78864,0.04311,0.02859,-0.00262
-0.5992,0.1395,0.78834,0.05431,-0.02167,-0.01008
-0.59847,0.13954,0.78889,0.03684,-0.00963,0.04622
-0.59769,0.1396,0.78947,0.03245,0.01098,0.04561
-0.59768,0.13981,0.78944,0.03168,0.00872,0.05125
-0.59886,0.13983,0.78854,0.04572,-0.00512,0.00623
-0.60086,0.13982,0.78702,0.04601,0.01927,-0.01547
-0.60194,0.13981,0.7862,0.03862,-0.0107,-0.00951
-0.60232,0.13993,0.78589,0.00423,0.01905,0.00354
-0.60234,0.13969,0.78592,-0.00756,0.02584,0.01409
-0.60267,0.13929,0.78573,-0.00349,0.01583,-0.00107
-0.60304,0.13882,0.78553,0.02776,0.0243,0.00765
-0.60341,0.13829,0.78534,0.03301,0.0076,0.0137
-0.60414,0.13774,0.78487,0.02954,-0.03287,0.02131
-0.60449,0.13765,0.78463,0.02381,-0.01941,0.04107
-0.60502,0.13819,0.78412,0.01618,0.01128,0.03266
-0.60645,0.13901,0.78286,0.02206,0.03386,0.03211
-0.60817,0.13976,0.7814,0.02821,-0.00286,-0.0006
-0.60901,0.14045,0.78062,0.01389,0.01514,-0.01011
-0.60976,0.14112,0.77992,0.00922,0.02088,-0.00422
-0.61036,0.14198,0.77929,0.00181,0.02858,-0.00164
-0.611,0.14267,0.77866,-0.00888,0.00631,-0.0091
-0.61177,0.14317,0.77796,-0.01835,-0.00375,-0.00835
-0.61259,0.14386,0.77719,-0.03793,-0.01351,-0.00273
-0.61386,0.14482,0.77601,0.00913,0.00694,-0.01532
-0.61533,0.14565,0.77469,0.01846,-0.0021,0.00277
-0.61687,0.14672,0.77326,0.01979,-0.01354,0.04066
-0.61878,0.148,0.77149,0.01412,0.00067,0.02325
-0.62128,0.14977,0.76913,0.01699,0.00471,0.00516
-0.62425,0.15137,0.76641,0.01446,0.02287,-0.04232
-0.62543,0.15192,0.76534,0.05391,0.02582,-0.00693
-0.62562,0.15193,0.76518,0.05452,0.01762,0.01124
-0.62506,0.15197,0.76563,0.04125,0.02739,0.00899
-0.62475,0.1521,0.76586,0.00702,0.04055,0.01245
-0.62502,0.1521,0.76564,0.00768,0.04591,0.00968
-0.62467,0.15226,0.76589,0.00213,0.02423,-0.01126
-0.62399,0.15199,0.7665,0.00196,0.0196,-0.00937
-0.62281,0.15173,0.76751,-0.00085,0.01974,-0.00204
-0.62164,0.15167,0.76847,-0.00393,-0.00254,-0.01041
-0.6204,0.15133,0.76954,-0.00732,-0.01156,-0.00756
-0.61911,0.15106,0.77062,-0.00812,-0.02084,0.00376
-0.61808,0.15094,0.77148,0.00201,-0.0196,0.00864
-0.61738,0.15081,0.77207,0.0085,-0.01568,0.00903
-0.61699,0.15072,0.77239,0.02243,-0.01256,0.00547
-0.61663,0.15048,0.77272,0.02695,-0.00604,0.012
-0.61618,0.15037,0.7731,0.02413,-0.00164,0.0154
-0.61586,0.15033,0.77337,0.02621,0.00963,0.02005
-0.61569,0.15039,0.77349,0.02633,0.01921,0.01293
-0.61581,0.15053,0.77337,0.02592,0.02194,0.01128
-0.61587,0.15065,0.7733,0.01841,0.02738,0.00969
-0.61572,0.15082,0.77338,0.00557,0.01507,-0.00039
-0.61567,0.15086,0.77342,0.00329,0.01189,6e-05
-0.61551,0.15101,0.77351,0.00034,0.00589,-0.0032
-0.61536,0.15132,0.77358,-0.00772,0.00953,-0.00325
-0.61534,0.15142,0.77357,-0.00569,0.00994,-0.00561
-0.61534,0.15157,0.77354,-0.00052,0.00126,-0.00593
-0.61528,0.15162,0.77358,0.00728,-0.00302,0.00067
-0.61514,0.15164,0.77368,0.01617,0.00166,0.0074
-0.615,0.1517,0.77378,0.02017,0.00088,0.00723
-0.61494,0.15173,0.77383,0.02285,0.00078,0.01199
-0.61495,0.15177,0.77381,0.01518,0.01706,0.01017
-0.61509,0.15185,0.77368,0.01525,0.02042,0.00522
-0.61526,0.15188,0.77354,0.01517,0.01604,-0.00136
-0.61523,0.15184,0.77357,0.01639,0.00972,0.00545
-0.61515,0.15174,0.77365,0.01432,0.00628,0.00781
-0.61503,0.15174,0.77375,0.01458,-0.0059,0.00927
-0.61499,0.1519,0.77375,0.01503,-0.01377,0.01224
-0.6151,0.15206,0.77363,0.01604,-0.01299,0.01003
-0.6153,0.15238,0.77341,0.0152,0.00061,0.00955
-0.61561,0.15266,0.7731,0.00975,0.0067,-0.002
-0.61602,0.15294,0.77272,0.00723,0.00755,-0.00351
-0.6163,0.15304,0.77249,0.00579,0.01224,-0.00819
-0.6164,0.15308,0.77239,0.00204,0.02121,-0.00141
-0.61648,0.15304,0.77233,0.00216,0.02247,-0.00274
-0.61651,0.15293,0.77234,0.00439,0.01905,-0.00108
-0.61647,0.15283,0.77239,0.00694,0.00769,0.00229
-0.61642,0.15268,0.77246,0.00747,-0.00168,-0.00018
-0.61625,0.15267,0.77259,0.00346,-0.01263,0.00681
-0.61605,0.15281,0.77273,-0.00201,-0.01506,0.00249
-0.61592,0.15295,0.7728,-0.00312,-0.01532,0.00056
-0.61576,0.15309,0.7729,0.0052,0.0025,0.00113
-0.61553,0.15327,0.77305,0.00655,0.01022,0.0062
-0.61514,0.1534,0.77334,0.01539,0.02209,0.003
-0.6148,0.15342,0.7736,0.02177,-0.0026,0.0061
-0.61441,0.15338,0.77392,0.01989,0.0041,0.01172
-0.61394,0.15336,0.7743,0.01515,0.0131,0.01549
-0.61359,0.15348,0.77455,0.02044,0.01159,0.00435
-0.61354,0.15355,0.77458,0.02501,0.00618,0.00411
-0.61349,0.15353,0.77462,0.02327,-0.00256,0.01092
-0.61319,0.15361,0.77484,0.0113,-0.00149,0.00737
-0.61315,0.15369,0.77485,0.00933,-0.0001,0.00363
-0.61339,0.15385,0.77463,0.02071,-0.00067,0.00344
-0.61359,0.15393,0.77446,0.02335,0.00089,0.00674
-0.61381,0.15394,0.77429,0.0185,-0.00191,0.00765
-0.61421,0.15391,0.77397,0.02249,-0.00467,0.00247
-0.61466,0.15383,0.77363,-0.01372,-0.00085,0.00625
-0.61515,0.15394,0.77322,-0.01856,-0.00196,0.00315
-0.61552,0.15411,0.77289,-0.00816,0.01424,-0.01271
-0.61569,0.1542,0.77274,0.01288,0.02655,-0.00301
-0.61574,0.15433,0.77267,0.01296,0.02207,0.00012
-0.61571,0.15439,0.77268,-0.00118,0.00902,-0.0032
-0.61572,0.15441,0.77268,-0.00654,-0.00124,-0.00772
-0.61555,0.15448,0.7728,-0.00063,-0.01496,-0.00384
-0.61516,0.15439,0.77312,0.0033,-0.01047,0.00176
-0.61474,0.15443,0.77345,0.00457,0.00219,0.0071
-0.6145,0.1545,0.77363,0.01925,0.00245,0.00496
-0.61418,0.15451,0.77388,0.01972,0.00124,0.00882
-0.61387,0.15446,0.77413,0.01548,-0.00103,0.00922
-0.61364,0.15451,0.77431,0.01605,0.00332,0.0098
-0.61357,0.15462,0.77434,0.02002,0.00662,0.00872
-0.61347,0.15467,0.77441,0.02448,0.01005,0.00748
-0.61323,0.15461,0.77461,0.01681,-0.00103,0.01361
-0.6131,0.15452,0.77474,0.01553,-0.00074,0.01506
-0.61316,0.15456,0.77468,0.01207,-0.0015,0.00922
-0.61331,0.15476,0.77451,0.01012,-0.00208,-0.00018
-0.61357,0.1549,0.77429,0.00714,-0.00186,7e-05
-0.61377,0.15502,0.7741,0.00173,0.00531,0.00108
-0.61393,0.15513,0.77395,0.00078,0.00539,-0.00902
-0.61409,0.1552,0.77381,0.00504,0.00357,-0.00966
-0.61405,0.15511,0.77386,0.01043,-0.00251,-0.00222
-0.6139,0.15508,0.77399,0.00381,0.00236,0.00957
-0.61398,0.1552,0.77389,0.00411,0.00216,0.00517
-0.61432,0.15536,0.7736,0.00388,-0.00328,-0.00622
-0.6145,0.15539,0.77344,-0.00325,-0.00024,-0.00272
-0.61444,0.15538,0.7735,-0.00687,-0.00276,-0.00584
-0.61416,0.15538,0.77372,0.00552,-0.00479,0.00234
-0.61372,0.15535,0.77407,0.01022,0.00115,0.00501
-0.6132,0.15541,0.77448,0.01817,0.00786,0.01088
-0.61287,0.15548,0.77472,0.02732,0.00685,0.0153
-0.61279,0.15566,0.77475,0.02386,0.0093,0.0119
-0.61278,0.15584,0.77472,0.01473,0.00939,0.00626
-0.61264,0.15596,0.77481,0.01216,0.00701,0.0024
-0.61249,0.15588,0.77494,0.01167,0.00517,0.00679
-0.61225,0.15582,0.77514,0.01139,0.00082,0.00519
-0.61203,0.15578,0.77533,0.00804,-0.00252,0.00592
-0.612,0.15572,0.77536,0.01062,-0.00339,0.00316
-0.61202,0.15571,0.77535,0.0082,-0.00692,0.00019
-0.61201,0.15568,0.77536,0.00298,-0.00672,-0.00069
-0.61207,0.15566,0.77532,0.00296,-0.00648,0.0023
-0.61213,0.1557,0.77526,0.0012,0.0037,-0.00189
-0.6122,0.15575,0.7752,0.00598,0.00697,-0.00054
-0.6122,0.15579,0.77519,0.00734,0.00722,0.0022
-0.61212,0.15578,0.77526,0.01179,0.0012,0.00462
-0.61203,0.15587,0.77531,0.01044,0.00652,0.00374
-0.61196,0.15595,0.77535,0.0083,0.00303,0.00131
-0.61193,0.15598,0.77537,0.00605,-0.0018,-0.00038
-0.61182,0.15592,0.77547,0.00426,0.00013,-3e-05
-0.61164,0.15585,0.77562,0.00387,-0.00593,0.00078
-0.61147,0.15576,0.77578,0.00163,-0.00538,0.00294
-0.61131,0.15573,0.77591,0.00654,-0.00326,0.00578
-0.6112,0.15573,0.77599,0.01533,-0.00865,0.00624
-0.61112,0.15576,0.77605,0.01456,-0.00693,0.01315
-0.61111,0.15585,0.77604,0.01006,-0.00343,0.0101
-0.61114,0.15599,0.77599,0.01701,0.00187,0.00456
-0.61119,0.1561,0.77593,0.01866,-0.00249,0.00247
-0.61109,0.15613,0.776,0.0129,-0.00073,0.00766
-0.611,0.15619,0.77606,-0.00277,0.0027,0.00235
-0.61116,0.15632,0.77591,0.00667,0.00774,0.0021
-0.6113,0.15645,0.77577,0.01474,0.009,0.0033
-0.61129,0.15661,0.77575,0.01583,0.00863,0.0104
-0.61143,0.15682,0.7756,0.016,0.00819,0.00996
-0.61164,0.15698,0.77539,0.01519,-0.0028,0.00838
-0.61185,0.15714,0.7752,0.01294,-0.01107,0.00471
-0.61219,0.15725,0.77491,0.01282,-0.00525,0.00573
-0.61256,0.15733,0.7746,0.00737,0.00754,0.00345
-0.61298,0.15734,0.77426,-0.00946,0.00211,-0.01195
-0.61341,0.15727,0.77393,-0.01467,-0.0021,-0.01824
-0.61354,0.15705,0.77387,-0.01639,-0.00878,-0.01257
-0.61342,0.15681,0.77402,-0.01521,-0.00816,-0.01262
-0.61323,0.15668,0.7742,-0.01104,-0.01457,-0.01383
-0.61301,0.15655,0.7744,-0.02474,-0.01416,-0.00605
-0.61249,0.15647,0.77483,-0.02209,-0.00762,-0.0058
-0.61175,0.15652,0.7754,-0.0032,-0.00031,-0.00303
-0.61075,0.15662,0.77617,0.03289,0.00117,0.01758
-0.6095,0.15678,0.77712,0.03911,0.00288,0.02133
-0.60848,0.15697,0.77788,0.04321,0.00495,0.0249
-0.60788,0.15729,0.77829,0.04922,0.01016,0.02703
-0.60766,0.15758,0.7784,0.04818,0.01562,0.02872
-0.60766,0.15792,0.77832,0.04542,0.0214,0.02833
-0.60795,0.15833,0.77802,0.04577,0.0236,0.01493
-0.60857,0.15855,0.77749,0.04236,0.02085,0.01317
-0.60926,0.15851,0.77696,0.02381,0.00841,0.00838
-0.61011,0.15838,0.77631,-0.00375,-0.00822,-0.00578
-0.61125,0.1581,0.77547,-0.01065,-0.01507,-0.01408
-0.61218,0.15773,0.77482,-0.02283,-0.02948,-0.01652
-0.61283,0.15734,0.77438,-0.02705,-0.03304,-0.01537
-0.61337,0.15701,0.77402,-0.02619,-0.02874,-0.0168
-0.61378,0.15678,0.77374,-0.02741,-0.02558,-0.01989
-0.61403,0.15652,0.7736,-0.0359,-0.02374,-0.02354
-0.61401,0.15646,0.77362,-0.03858,-0.01407,-0.01926
-0.6134,0.15658,0.77408,-0.03471,-0.00151,-0.01712
-0.61253,0.15676,0.77474,-0.01694,0.00796,-0.00876
-0.61156,0.1569,0.77547,0.02062,0.02813,0.00738
-0.61026,0.1571,0.77645,0.03008,0.0327,0.01281
-0.60907,0.15723,0.77737,0.04721,0.03214,0.02254
-0.60812,0.15733,0.77809,0.05298,0.02617,0.03335
-0.60746,0.15739,0.77859,0.04862,0.02059,0.03209
-0.60708,0.15754,0.77886,0.03895,0.00596,0.02385
-0.60682,0.15772,0.77902,0.02873,-0.01232,0.009
-0.60684,0.15759,0.77903,0.0263,-0.01733,0.00516
-0.60683,0.15732,0.7791,0.01836,-0.0239,0.00711
-0.60694,0.15702,0.77907,0.00701,-0.01087,0.00743
-0.60744,0.15677,0.77873,0.00634,-0.01008,0.00829
-0.60815,0.15658,0.77821,-0.00281,-0.00483,0.00241
-0.60901,0.15647,0.77756,-0.00444,0.0142,-0.00415
-0.60977,0.15648,0.77696,-0.00386,0.01565,-0.00346
-0.61038,0.15648,0.77649,-0.00396,0.01307,-0.00664
-0.61081,0.15647,0.77615,-0.00427,-0.003,-0.01022
-0.61094,0.1565,0.77605,-0.00659,-0.00257,-0.00456
-0.61096,0.15668,0.77599,-0.00771,-0.00159,0.00129
-0.61106,0.15701,0.77585,0.00292,-0.0145,-0.00674
-0.61107,0.1572,0.7758,0.00046,-0.02619,-0.00435
-0.61092,0.15727,0.7759,0.00062,-0.01773,-0.00419
-0.61068,0.15733,0.77608,0.0065,-0.01774,-0.00147
-0.61037,0.15737,0.77631,0.01702,-0.01368,0.00548
-0.61008,0.15732,0.77655,0.01774,-0.0067,0.01228
-0.6099,0.15736,0.77669,0.01264,-0.00467,0.01058
-0.60991,0.15741,0.77667,0.01101,0.00546,0.00342
-0.60995,0.15749,0.77662,0.01211,0.01099,0.00127
-0.60998,0.1576,0.77658,0.01403,0.01068,0.00405
-0.60994,0.15767,0.77659,0.01348,0.01456,0.00757
-0.60993,0.15776,0.77658,0.01334,-0.00169,0.00239
-0.60999,0.15782,0.77652,0.00962,-0.00635,6e-05
-0.61004,0.15781,0.77649,0.00481,-0.01082,0.00205
-0.61001,0.15782,0.77651,0.00245,-0.01199,0.00038
-0.61002,0.15782,0.7765,0.00342,-0.01247,-0.0001
-0.61006,0.15783,0.77646,0.00196,-0.00701,-0.00063
-0.61013,0.15785,0.77641,-0.00063,0.00405,-0.00187
-0.61017,0.1579,0.77637,-0.00133,0.00435,-0.00374
-0.61019,0.15791,0.77635,0.007,0.00538,-0.00163
-0.6101,0.1579,0.77642,0.01293,0.0054,0.00944
-0.60993,0.15791,0.77655,0.01436,0.0081,0.00876
-0.60981,0.15796,0.77664,0.01366,-0.00291,0.00509
-0.60974,0.15792,0.7767,0.01042,-0.00502,0.00671
-0.60958,0.15786,0.77684,0.00674,-0.00501,0.00245
-0.60951,0.15782,0.7769,0.00666,-0.00498,0.00238
-0.6094,0.15782,0.77699,0.01185,-0.0044,-0.00025
-0.60928,0.15776,0.7771,0.00654,-0.00271,0.0063
-0.60915,0.15774,0.7772,0.00475,-0.00289,0.00391
-0.60916,0.15777,0.77719,0.00448,-0.00286,0.00096
-0.60924,0.15779,0.77712,0.00374,-0.00481,0.00092
-0.60924,0.15781,0.77711,0.00527,-0.00432,0.00199
