gravity.x,gravity.y,gravity.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
-0.25951,-0.13762,-0.95588,-0.02134,0.01093,0.02406
-0.26635,-0.14107,-0.9535,0.0001,0.01252,0.0312
-0.27347,-0.14354,-0.95111,-0.00656,0.00682,0.02005
-0.28117,-0.14547,-0.94857,0.00183,0.00045,-0.01432
-0.28937,-0.14754,-0.94578,-0.00688,0.02899,-0.02216
-0.29758,-0.14943,-0.94293,-0.00303,0.0217,-0.02872
-0.30642,-0.15172,-0.93973,-0.00353,0.02568,-0.0134
-0.31541,-0.15413,-0.93636,0.00173,0.02873,-0.01289
-0.32356,-0.15642,-0.93319,0.01068,0.00965,0.00393
-0.33102,-0.15878,-0.93017,0.0169,-0.01065,0.0319
-0.33804,-0.16068,-0.92732,0.01138,-0.01982,0.03527
-0.34424,-0.16201,-0.9248,-0.00254,-0.03068,0.04739
-0.349,-0.16268,-0.92289,-0.02385,-0.03096,0.06265
-0.35334,-0.16249,-0.92128,-0.01512,-0.02444,0.05174
-0.35662,-0.16164,-0.92016,0.00924,-0.02091,0.05598
-0.35848,-0.16032,-0.91967,0.00567,-0.02583,0.04273
-0.35894,-0.15893,-0.91973,-0.0142,-0.02699,0.02676
-0.35769,-0.15735,-0.92049,-0.03048,-0.02209,-0.00011
-0.35519,-0.15505,-0.92184,-0.00908,-0.02593,-0.00351
-0.35245,-0.15292,-0.92325,0.02944,-0.02349,-0.01953
-0.34979,-0.15005,-0.92473,0.02668,-0.02256,-0.03868
-0.34725,-0.14741,-0.92611,0.02851,0.00511,-0.06409
-0.34441,-0.14518,-0.92753,0.0261,0.00331,-0.05432
-0.34123,-0.14361,-0.92895,0.02566,0.00494,-0.04974
-0.337,-0.14313,-0.93056,0.02934,0.00757,-0.02604
-0.33154,-0.14306,-0.93253,0.00957,0.01546,-0.00846
-0.32697,-0.1431,-0.93414,0.00902,0.02138,0.00694
-0.32192,-0.14303,-0.9359,-0.0079,0.02071,0.02237
-0.31761,-0.14302,-0.93737,-0.00156,0.01666,0.00456
-0.31385,-0.1429,-0.93866,-0.01651,0.01981,0.00212
-0.31027,-0.14279,-0.93986,-0.02679,0.02219,0.00526
-0.30732,-0.14253,-0.94087,-0.03576,0.01652,-0.00505
-0.30462,-0.14131,-0.94193,-0.03812,0.01086,-0.01722
-0.30277,-0.13879,-0.9429,-0.03166,0.00781,-0.00374
-0.30377,-0.13476,-0.94317,-0.0179,0.01519,-0.02636
-0.30736,-0.12944,-0.94275,-0.01693,0.02251,0.02321
-0.31054,-0.12536,-0.94226,-0.01199,0.0182,-0.00173
-0.31309,-0.1232,-0.9417,-0.01055,0.0424,-0.01858
-0.31261,-0.12346,-0.94182,0.00621,0.03413,-0.04545
-0.30934,-0.12574,-0.9426,-0.00262,0.00118,-0.04995
-0.30694,-0.12901,-0.94295,0.01591,-0.01649,0.04594
-0.30714,-0.13131,-0.94256,0.00743,-0.01107,0.08145
-0.30714,-0.13091,-0.94262,0.01083,-0.02284,0.05405
-0.30652,-0.12885,-0.9431,0.00855,-0.01826,0.03279
-0.30617,-0.12643,-0.94355,-0.01178,-0.0049,0.06671
-0.30507,-0.12278,-0.94438,-0.01447,-0.01382,0.09636
-0.30088,-0.11661,-0.94651,-0.00484,-0.02365,0.10489
-0.2917,-0.10799,-0.95039,-0.02492,-0.01005,0.08249
-0.27581,-0.09642,-0.95636,-0.09787,0.03208,0.0215
-0.25294,-0.08477,-0.96376,-0.12728,0.06431,-0.13127
-0.23093,-0.07899,-0.96976,-0.06755,0.06117,-0.16466
