gravity.x,gravity.y,gravity.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
-0.09832,0.97619,0.19335,-0.06843,2.44427,0.87335
-0.18402,0.9429,0.27763,-0.07155,5.79567,0.8865
-0.27752,0.89312,0.35399,0.59692,2.00071,0.58969
-0.36615,0.82975,0.42125,-0.01272,1.05085,-0.45346
-0.38424,0.75696,0.52855,-0.54007,0.4832,-1.08499
-0.32275,0.69314,0.64451,0.21722,-1.55355,-0.75257
-0.24026,0.65856,0.71315,1.35845,-1.16156,-1.06483
-0.17002,0.66264,0.72938,0.42675,-0.82748,-1.20518
-0.14288,0.6832,0.71612,0.41172,-0.9933,-1.36605
-0.14647,0.71197,0.68677,0.97558,-1.74228,-1.83143
-0.1636,0.75325,0.63706,0.91087,-2.2669,-1.62905
-0.18274,0.81613,0.54822,0.36682,-1.47409,-1.06104
-0.18084,0.88176,0.43565,0.02828,-0.76958,-0.62945
-0.17802,0.91855,0.35296,-0.68388,0.62007,0.48829
-0.20498,0.91391,0.35035,-0.37176,2.07324,1.45521
-0.23161,0.90833,0.34827,0.49623,2.81741,1.19396
-0.30161,0.86808,0.39429,1.34653,6.98435,-0.99674
-0.33823,0.8386,0.42701,0.61959,-3.1324,-2.79904
-0.37324,0.84553,0.38181,2.70371,-5.67359,0.85632
-0.40325,0.87315,0.27386,1.50833,-2.31982,-2.42387
-0.33173,0.91353,0.23541,0.47709,1.80176,-0.17582
-0.17403,0.97753,0.11892,-1.01866,5.19892,-0.53613
-0.10746,0.99259,0.05665,-0.91568,2.65169,0.25502
-0.08164,0.99505,-0.0567,-0.79156,1.50431,0.78809
-0.05418,0.98695,-0.15166,-0.86895,1.74252,0.94579
-0.03687,0.97534,-0.21759,-0.15937,0.93251,1.30997
-0.00657,0.96671,-0.25578,0.44702,-1.13056,0.9443
0.03417,0.95772,-0.28568,0.23194,-1.38151,0.97395
0.07536,0.95348,-0.29189,-0.54104,-1.16753,0.77215
0.09085,0.95171,-0.29324,-1.11252,-0.46593,0.23374
0.06938,0.95537,-0.28715,-0.97774,-0.38745,0.03944
0.03731,0.96542,-0.25801,-0.04632,-1.20495,1.07015
0.01047,0.979,-0.2036,0.64573,-1.10699,0.16252
-0.01532,0.99038,-0.13755,0.32068,-0.9885,0.23553
-0.04863,0.99721,-0.05659,-0.19951,-0.7238,0.44154
-0.09257,0.99512,0.03412,-0.07238,0.48846,-0.37236
-0.15201,0.97839,0.14013,-0.05512,0.92731,-0.10501
-0.21374,0.94794,0.23606,0.10147,2.67598,0.80243
-0.2536,0.90972,0.32877,0.41234,3.4864,0.30336
-0.30377,0.85037,0.42965,0.38664,0.97658,0.2154
-0.36225,0.79129,0.49257,-0.44555,0.23459,-0.49358
-0.37361,0.73844,0.56136,-0.64182,0.10749,-0.47258
-0.33619,0.69597,0.63451,-0.58818,-0.47081,-0.46759
-0.28067,0.67546,0.68189,1.28573,-1.30215,-0.81834
-0.21128,0.68418,0.69803,0.19883,-0.93009,-1.41735
-0.15339,0.70515,0.69226,-0.22597,-0.91529,-1.35315
-0.1374,0.73517,0.6638,0.37709,-1.38092,-1.18228
