gravity.x,gravity.y,gravity.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
0.17314,0.94424,-0.28004,0.34797,0.23424,3.1233
0.17712,0.94742,-0.26647,0.1359,-0.78948,0.48438
0.14801,0.95826,-0.24461,0.01238,0.36204,0.68471
0.11508,0.97212,-0.20426,0.16731,1.51172,0.49047
0.08536,0.98341,-0.16003,0.57768,0.68796,-0.02199
0.04492,0.99133,-0.12343,0.51073,0.65277,-0.06978
0.01277,0.99846,-0.05392,0.09972,0.98169,0.05157
-0.01749,0.99981,0.00738,-0.3119,0.96514,-0.69285
-0.05235,0.99772,0.04237,0.47356,0.72661,-0.61017
-0.09246,0.99337,0.06825,0.70704,0.62158,-0.85513
-0.12777,0.98815,0.08498,0.70969,-0.52795,-0.51346
-0.15029,0.98385,0.09717,0.92296,-1.19647,-0.71263
-0.15105,0.98353,0.09916,1.09438,-0.99446,-0.65142
-0.13618,0.98614,0.09473,0.94586,-1.25784,-0.36853
-0.10796,0.99113,0.07746,0.12824,-0.72587,-0.44493
-0.07351,0.99669,0.03462,-0.45352,-0.27577,-0.63778
-0.05086,0.99839,-0.02503,-0.61741,-0.25896,-0.25864
-0.04059,0.99444,-0.09712,-0.25912,0.23112,0.01734
-0.02187,0.98565,-0.16732,0.20994,1.33356,0.14602
0.0255,0.96943,-0.24402,0.3642,2.18476,0.4543
0.09016,0.94416,-0.31689,-0.98666,0.9139,-0.17707
0.15362,0.91045,-0.38403,-0.22175,2.07422,0.28251
0.20198,0.88583,-0.41773,0.45186,0.80405,-0.24368
0.25315,0.85606,-0.45064,0.64781,0.66029,-0.00828
0.28494,0.8259,-0.48651,0.42762,0.52548,0.25885
0.2899,0.80627,-0.51564,0.21439,0.47948,0.58028
0.27809,0.79932,-0.53268,-0.33644,-0.09039,0.55473
0.26041,0.80473,-0.53348,-1.04738,-0.9329,0.68248
0.24661,0.82794,-0.50368,-0.94582,-1.54768,0.73119
0.24377,0.86746,-0.43368,-0.49735,-1.76193,1.05972
0.24537,0.90811,-0.33929,-0.34139,-1.67004,0.70621
