gravity.x,gravity.y,gravity.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
0.29768,-0.7462,-0.59546,0.40057,0.41349,-0.10894
0.31554,-0.69877,-0.64199,-0.18968,0.71658,0.03144
0.32927,-0.66765,-0.66769,-0.27504,0.58191,0.41867
0.34926,-0.63963,-0.68475,-0.17768,0.43805,0.62064
0.37107,-0.61345,-0.69712,-0.1745,0.52427,0.48774
0.38897,-0.59199,-0.70586,-0.17559,0.4586,0.50387
0.40339,-0.57854,-0.70892,-0.14424,0.40008,0.35482
0.40677,-0.57641,-0.70872,-0.02012,0.40037,0.34563
0.40137,-0.58534,-0.70448,0.04936,0.36938,0.27371
0.3856,-0.60846,-0.69361,0.09975,0.47229,0.13877
0.35777,-0.64539,-0.67489,0.14911,0.48192,-0.06196
0.32537,-0.68802,-0.64866,0.14987,0.33797,-0.41847
0.302,-0.71389,-0.63178,0.2272,-0.21447,-0.08898
0.2866,-0.73199,-0.6181,0.56985,-1.12069,0.37642
0.27931,-0.74982,-0.5998,-0.20322,-2.04143,-1.00855
0.24298,-0.76016,-0.60259,-0.58157,-0.43094,0.59748
0.19233,-0.79987,-0.56852,0.38044,1.04581,0.81304
0.17786,-0.8239,-0.53811,0.22073,0.80893,0.02857
0.16832,-0.83705,-0.52059,-0.04358,0.39468,0.15185
0.15689,-0.85918,-0.48703,-0.21746,-0.85452,0.14023
0.15985,-0.87753,-0.4521,-0.25541,-0.82763,-0.04891
0.1451,-0.89423,-0.42344,-0.01834,-0.38216,-0.23699
0.10752,-0.91276,-0.39408,0.09527,0.21672,0.02206
0.06979,-0.93046,-0.35968,-0.01753,0.3099,0.0934
0.04232,-0.945,-0.32432,-0.05697,0.3624,0.09083
0.02584,-0.95814,-0.28515,-0.21994,0.4247,0.16814
0.01385,-0.97098,-0.23876,-0.36155,0.36784,0.11
-0.00011,-0.98176,-0.1901,-0.19097,0.25088,0.00703
-0.01546,-0.98947,-0.14393,-0.08853,0.24459,-0.11309
-0.03283,-0.9946,-0.09839,0.07448,0.3341,-0.13634
-0.04725,-0.99735,-0.05533,0.15214,0.27521,-0.17672
-0.05301,-0.99824,-0.02663,0.12502,0.13955,-0.17818
-0.05143,-0.99864,-0.00868,0.00799,-0.09903,-0.11248
-0.04913,-0.99879,0.00331,-0.08033,-0.27863,-0.10836
-0.04685,-0.99884,0.01107,-0.15069,-0.3364,-0.14368
-0.04388,-0.99886,0.01877,-0.09542,-0.42105,-0.29994
-0.04196,-0.99868,0.02949,-0.03616,-0.44326,-0.34361
-0.0417,-0.99827,0.04132,0.13713,-0.42092,-0.37774
-0.03884,-0.9981,0.04775,0.27205,-0.35485,-0.33709
-0.02538,-0.99894,0.03824,0.24147,-0.37944,-0.25355
0.00216,-0.99999,0.00367,0.15628,-0.38516,-0.03408
0.03007,-0.998,-0.05566,0.34947,-0.54142,0.44361
0.04849,-0.99145,-0.12115,0.42085,-0.5498,0.51465
0.0782,-0.97865,-0.19009,0.4222,-0.09217,-0.01847
0.1504,-0.95267,-0.26419,0.32157,-0.08937,-0.10046
0.23592,-0.91755,-0.32009,-0.17692,-0.71748,-0.72957
0.24679,-0.88692,-0.39047,-0.49958,-0.46571,1.07454
0.21308,-0.87218,-0.44033,-0.38502,-0.14833,1.19236
0.2242,-0.84868,-0.47903,-0.27022,-0.0238,0.92111
0.26361,-0.80217,-0.53575,0.05133,0.14203,0.26392
0.29015,-0.7497,-0.59478,0.14176,0.28545,0.20803
0.30287,-0.70654,-0.63959,-0.0535,0.85815,0.26636
0.32393,-0.67874,-0.65907,-0.1052,0.52134,0.46004
0.34204,-0.65319,-0.67554,-0.1044,0.50819,0.50151
0.35606,-0.63044,-0.68976,-0.05985,0.47781,0.41458
0.36351,-0.61411,-0.70052,-0.05876,0.3049,0.35976
