gravity.x,gravity.y,gravity.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
0.16657,0.94778,-0.27195,0.29336,0.05054,0.1659
0.16251,0.95962,-0.22961,0.40479,-0.18918,0.11522
0.1696,0.96796,-0.18514,0.26006,-0.41846,0.15837
0.19323,0.97196,-0.13397,0.06145,-0.3897,0.11366
0.21811,0.97244,-0.08242,-0.26345,-0.25054,-0.2087
0.23679,0.97081,-0.03798,-0.37218,-0.19436,-0.14613
0.24482,0.96956,0.00213,-0.2461,-0.12581,-0.17847
0.2451,0.96898,0.03149,-0.01541,0.06773,-0.2655
0.24199,0.96884,0.05286,0.11772,-0.08534,-0.18387
0.23668,0.96902,0.07059,0.18103,-0.09602,-0.09315
0.22987,0.96963,0.08347,0.26804,0.01709,0.05741
0.22525,0.96954,0.09619,0.31185,0.00834,-0.04782
0.22316,0.96836,0.11164,0.31917,0.0183,-0.11375
0.22168,0.96716,0.12433,0.32119,-0.00903,-0.20348
0.22106,0.96589,0.13483,0.23598,0.05274,-0.09971
0.21934,0.96473,0.14551,0.1717,0.10604,-0.08099
0.21505,0.96449,0.15333,0.09315,0.30858,-0.01918
0.20793,0.96502,0.15968,0.07204,0.3926,0.04642
0.19925,0.96614,0.16389,0.17364,0.57008,0.10397
0.19218,0.968,0.16138,0.46317,0.54504,0.18595
0.18989,0.96954,0.15468,0.32057,0.58016,-0.02618
0.19325,0.97079,0.14221,0.26047,0.56982,-0.1163
0.19572,0.9735,0.11827,0.05538,0.44153,-0.37895
0.19496,0.97761,0.07914,0.08089,0.34281,-0.46983
0.19757,0.98009,0.01953,0.15508,0.2879,-0.42224
0.20153,0.97794,-0.05489,0.24668,0.55258,-0.03796
0.19956,0.9704,-0.13598,0.22908,0.52061,0.33691
0.19639,0.9568,-0.21438,0.11293,0.52515,0.45186
0.19455,0.93924,-0.28279,-0.12628,0.15396,0.27552
0.19393,0.91928,-0.34251,-0.16239,0.09284,0.38211
0.18036,0.89818,-0.40091,0.01257,0.10804,0.39077
0.17155,0.8715,-0.45941,0.18983,0.05492,0.17292
0.16958,0.84426,-0.50839,0.02869,-0.08151,0.58267
0.15771,0.81536,-0.55706,-0.04922,-0.19968,0.75784
0.13095,0.78198,-0.60939,-0.17869,-0.45702,0.58415
0.09383,0.74882,-0.65609,-0.00645,-0.46136,0.48631
0.05255,0.71631,-0.6958,0.10452,-0.28658,0.44053
0.00449,0.68416,-0.72932,0.08744,-0.15916,0.46882
-0.04383,0.65394,-0.75527,-0.08588,-0.28299,0.52892
-0.08437,0.62854,-0.77318,-0.26199,-0.43949,0.46396
-0.10783,0.61066,-0.78452,-0.16979,-0.31551,0.3448
-0.11457,0.60149,-0.79062,-0.04557,-0.17873,0.26575
-0.11223,0.6006,-0.79163,-0.00363,-0.22749,0.27398
-0.10583,0.60527,-0.78896,-0.07592,-0.31622,0.26582
