gravity.x,gravity.y,gravity.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
-0.05402,0.98572,-0.15949,-0.00307,0.00842,0.00324
-0.05431,0.98577,-0.15909,-0.00515,0.00456,0.00039
-0.05472,0.98577,-0.15896,-0.00275,0.01069,-0.00265
-0.05481,0.9858,-0.15874,0.00509,0.01007,0.00214
-0.05474,0.98587,-0.15832,0.0086,0.00531,0.00341
-0.05468,0.98595,-0.15787,0.00971,0.00427,0.00674
-0.05454,0.98602,-0.15746,0.01094,0.00737,0.00449
-0.05403,0.98608,-0.15723,0.0067,0.00533,0.00025
-0.05387,0.9861,-0.15715,-0.002,0.00376,0.00335
-0.0537,0.98612,-0.1571,-0.00148,0.00782,0.00135
-0.05349,0.98612,-0.15716,-0.00118,0.00889,-0.00167
-0.0533,0.98611,-0.15729,-0.00165,0.00867,-0.00345
-0.05317,0.98611,-0.15735,-0.00118,0.00966,-0.00061
-0.05305,0.98623,-0.15668,-0.00141,0.01129,0.01004
-0.05301,0.9863,-0.15619,-0.0035,0.01014,0.01
-0.05315,0.98638,-0.15568,-0.00831,0.01037,0.0007
-0.05401,0.98635,-0.15554,-0.01595,0.00402,-0.00527
-0.05448,0.98636,-0.15533,-0.01517,0.00562,-0.00575
-0.05534,0.98633,-0.15522,-0.0119,0.00958,-0.00338
-0.0562,0.98634,-0.15483,-0.00523,0.00725,0.00265
-0.05674,0.98637,-0.15442,-0.0059,0.0086,0.00411
-0.05733,0.98646,-0.15364,-0.00474,0.01235,0.00612
-0.05765,0.98655,-0.15297,-0.00506,0.01363,0.00572
-0.05832,0.98666,-0.152,-0.00879,0.00756,0.0006
-0.05917,0.98673,-0.15118,-0.01647,0.00439,0.00015
-0.06013,0.98679,-0.15045,-0.01581,0.00317,-0.00208
-0.0613,0.98684,-0.14963,-0.01006,0.00536,2e-05
-0.06223,0.9869,-0.14882,-0.00648,0.01406,-0.00068
-0.06283,0.98698,-0.1481,-0.00318,0.0108,-0.00362
-0.0636,0.98709,-0.14702,-0.00634,0.00811,0.00203
-0.06445,0.98717,-0.14608,-0.00613,0.0074,-0.00199
-0.06538,0.98726,-0.14503,-0.00958,0.00932,-0.00142
-0.06655,0.98734,-0.14398,-0.00945,0.00607,-0.00104
-0.06836,0.98744,-0.14241,-0.01402,0.00964,0.00772
-0.06985,0.98755,-0.14098,-0.01078,0.01445,0.00993
-0.07144,0.9877,-0.1391,-0.00348,0.01456,0.01208
-0.07284,0.98783,-0.13741,0.00308,0.01412,0.00141
-0.074,0.98796,-0.13588,0.00742,0.01322,-0.00068
-0.07528,0.98813,-0.13389,0.00817,0.01463,0.00308
-0.0767,0.98836,-0.13136,0.0017,0.00868,0.00727
-0.07826,0.98852,-0.12924,0.0032,0.00609,-0.00183
-0.07968,0.98867,-0.12721,0.00872,0.0052,-0.00227
-0.08063,0.98882,-0.12546,0.01312,0.00415,-0.00328
-0.08111,0.98894,-0.12417,0.01481,0.00077,-0.00881
-0.08182,0.98905,-0.12279,0.01992,0.00229,-0.01205
-0.08184,0.98919,-0.12167,0.02009,0.00387,-0.01182
-0.08165,0.98933,-0.12066,0.00961,0.00565,-0.00996
-0.0822,0.98944,-0.11936,0.0075,0.00201,-0.01294
-0.08272,0.98951,-0.11844,0.00511,0.00284,-0.0101
-0.08351,0.9896,-0.11712,0.00291,0.00933,-0.00336
-0.08446,0.98971,-0.1155,0.00467,0.00686,-1e-05
-0.08545,0.98983,-0.11373,0.00929,0.007,0.00367
-0.08618,0.98997,-0.11197,0.00819,0.0076,0.00193
-0.08679,0.99005,-0.11075,0.01036,0.00526,-0.00708
-0.08675,0.99018,-0.10961,0.01857,0.00358,-0.00367
-0.08616,0.99037,-0.1084,0.01484,0.00509,-0.00496
-0.08635,0.99047,-0.10725,0.01129,0.00492,-0.00801
-0.086,0.99058,-0.10653,0.01511,0.00417,-0.00978
-0.0854,0.99064,-0.10653,0.01007,-0.00037,-0.01497
-0.08511,0.99067,-0.10646,0.00946,0.00202,-0.01568
-0.08415,0.99066,-0.10726,0.0162,0.0041,-0.01944
-0.082,0.99074,-0.10825,0.027,0.00981,-0.0106
-0.0807,0.99082,-0.10848,0.02437,0.00837,-0.01044
-0.079,0.99094,-0.10861,0.0177,0.00564,-0.00575
-0.0769,0.99104,-0.1092,0.01676,-0.00067,-0.0146
-0.07519,0.99111,-0.10978,0.01828,-0.00039,-0.01692
-0.07229,0.99111,-0.11166,0.01743,-0.0083,-0.02408
-0.06993,0.99109,-0.11337,0.01171,-0.00899,-0.02475
-0.06722,0.99102,-0.1156,0.00623,-0.01137,-0.0268
-0.06415,0.9909,-0.11835,0.0044,-0.00835,-0.02807
