gravity.x,gravity.y,gravity.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
0.30494,0.95224,0.01575,-0.00041,0.00154,-0.00964
0.30504,0.95222,0.01528,0.0034,-0.00356,-0.00524
0.3051,0.9522,0.01487,0.00725,0.00205,0.00453
0.30515,0.95219,0.01456,0.00218,0.00653,0.00511
0.30518,0.95218,0.01432,-5e-05,0.00776,-0.00323
0.30522,0.95218,0.01392,-0.00053,0.00708,-0.0108
0.30526,0.95217,0.01355,0.00149,0.00831,-0.01198
0.30532,0.95216,0.01333,0.00364,-0.00285,-0.00527
0.30535,0.95215,0.01316,-0.00017,0.00079,0.01203
0.30536,0.95215,0.01324,-0.00248,0.00373,0.01212
0.3053,0.95216,0.01334,-0.00075,0.01087,-0.00995
0.30523,0.95218,0.01339,-0.00246,0.01126,-0.01821
0.30517,0.9522,0.01331,0.00128,0.00455,-0.01653
0.30509,0.95223,0.01324,0.00665,0.00222,-0.00024
0.30501,0.95226,0.01315,0.00253,0.00407,0.00186
0.30492,0.95229,0.01315,0.0012,0.00388,-0.00095
0.3049,0.95229,0.01319,0.00245,0.00509,-0.00747
0.30494,0.95228,0.01331,0.00203,0.00481,-0.01386
0.30496,0.95227,0.01338,0.00099,0.00467,-0.01326
0.30491,0.95229,0.0134,-0.00192,0.00316,-0.00078
0.3048,0.95232,0.01337,0.0021,0.0027,0.00283
0.30471,0.95235,0.01345,0.00614,0.00599,0.00506
0.30469,0.95235,0.01368,-4e-05,0.00886,0.00153
0.30468,0.95235,0.01402,-0.00556,0.00885,-0.00369
0.30467,0.95235,0.01425,-0.00265,0.00395,-0.01244
0.30467,0.95235,0.01436,0.00246,0.00056,-0.00868
0.30466,0.95235,0.01461,-0.00017,0.00242,0.00614
0.30458,0.95237,0.01487,-0.00599,0.00675,0.00501
0.30445,0.95241,0.01494,-0.00272,0.00938,-0.00781
0.3043,0.95246,0.01491,0.00093,0.00523,-0.01171
0.30416,0.9525,0.01496,0.00527,0.00206,-0.00846
0.3041,0.95252,0.01513,0.00445,0.00613,-1e-05
0.30407,0.95252,0.01538,-0.00086,0.00687,0.00338
0.3041,0.95251,0.01576,-0.00321,0.00783,-0.0005
0.3041,0.9525,0.01603,-0.00098,0.01098,-0.01002
0.30411,0.9525,0.01616,0.0054,0.01245,-0.01076
0.30413,0.95249,0.01626,0.00397,0.00353,-0.00889
0.30411,0.9525,0.01634,-4e-05,-0.00139,-0.00384
0.3041,0.9525,0.01638,0.00208,0.0054,-0.00863
0.30416,0.95248,0.01639,0.00802,0.00562,-0.0115
0.30426,0.95244,0.01664,0.01048,0.00183,-0.00793
0.30444,0.95237,0.0172,-0.00077,0.00794,-0.00954
0.3047,0.95228,0.01774,-0.00531,0.01773,-0.00605
0.30498,0.95219,0.01787,-0.01697,0.01841,0.0112
0.30515,0.95215,0.01727,-0.0367,0.01199,0.0267
0.30487,0.95226,0.01608,-0.01952,0.01857,0.01416
0.30413,0.95251,0.01484,0.02129,-0.00714,0.00599
0.30335,0.95276,0.01499,0.05769,-0.03975,-0.01499
0.30304,0.95284,0.01641,0.04918,-0.03377,-0.0179
0.30327,0.95273,0.01832,0.02104,-0.00905,-0.02366
0.30402,0.95246,0.01979,-0.00751,0.02488,-0.02372
0.30487,0.95218,0.02022,-0.02151,0.03848,-0.02334
0.30568,0.95193,0.01955,-0.03497,0.04186,-0.00203
0.30589,0.9519,0.01793,-0.0325,0.01409,0.02024
0.30544,0.95208,0.01597,-0.01143,-0.0082,0.01472
0.30451,0.9524,0.01437,0.03549,-0.01925,-0.0126
0.30396,0.95258,0.01397,0.03436,-0.01127,-0.01113
0.30384,0.95261,0.01489,0.02447,-0.00056,-0.01002
0.30413,0.95248,0.01656,-0.00519,0.01747,-0.00229
0.30462,0.9523,0.01798,-0.01403,0.01672,-0.00344
0.30508,0.95214,0.01862,-0.02217,0.01415,-0.01258
0.30505,0.95216,0.01819,-0.01127,0.00933,-0.01849
0.3046,0.95233,0.01708,0.00328,0.00098,-0.01385
0.30395,0.95255,0.01596,0.0201,-0.00311,-0.00344
0.3035,0.95271,0.01534,0.02451,-0.00349,0.0011
0.30339,0.95274,0.01541,0.01764,0.00722,-0.00318
0.30363,0.95266,0.01585,0.00495,0.00871,-0.01416
0.30406,0.95251,0.01632,-0.00658,0.00818,-0.01576
0.30443,0.95239,0.01662,-0.01582,0.00951,-0.00733
0.30457,0.95234,0.01662,-0.01,0.01339,0.00018
0.30446,0.95238,0.01632,-0.00946,0.00926,0.00385
0.30418,0.95248,0.01593,-0.00323,0.00711,-0.00771
0.30386,0.95259,0.01566,0.00921,0.00492,-0.00791
0.30364,0.95266,0.01565,0.01083,0.00265,-0.00259
0.30353,0.95269,0.01587,0.00526,0.00236,-0.00212
0.30351,0.95269,0.01629,0.00167,0.0043,-0.00391
0.30353,0.95267,0.01671,-0.00472,0.00607,-0.00826
0.30347,0.95269,0.01692,-0.00612,0.00718,-0.01123
0.30324,0.95277,0.01667,-0.00194,0.00722,-0.01182
0.30297,0.95286,0.01622,0.00712,0.00451,-0.01384
0.30275,0.95294,0.01573,0.00966,0.00327,-0.00044
0.30264,0.95298,0.01543,0.00938,0.00161,0.00273
0.30263,0.95298,0.01535,0.00568,0.00522,-0.00436
0.30271,0.95296,0.01533,0.0073,0.01376,-0.01423
0.30285,0.95291,0.01525,0.00185,0.0102,-0.01214
0.30303,0.95286,0.01499,-0.00264,0.00711,-0.0013
0.30305,0.95287,0.0144,-0.01656,0.00317,0.00881
0.30278,0.95296,0.01402,-0.00293,0.00874,-0.00245
0.30238,0.95309,0.01354,0.01475,0.00649,-0.01876
0.30198,0.95323,0.01279,0.02009,-0.00264,-0.01422
0.30171,0.95331,0.01282,0.0103,-0.01299,-0.0049
0.30167,0.95332,0.01341,0.00279,0.00435,0.003
0.30181,0.95326,0.01393,-0.01125,0.02115,0.02382
0.30186,0.95324,0.01459,-0.01566,0.02218,0.0202
0.30167,0.9533,0.01486,-0.00986,0.01431,-0.00636
0.30125,0.95344,0.01426,0.00268,0.00753,-0.01505
0.30065,0.95364,0.0136,0.01297,-0.01135,-0.0177
0.30006,0.95382,0.0134,0.0291,-0.01089,-0.02352
0.29976,0.95391,0.01364,0.03093,-0.00683,-0.02341
0.29981,0.95389,0.0145,0.02189,0.00508,-0.02402
0.30023,0.95374,0.01562,0.00418,0.00032,-0.02994
0.30064,0.9536,0.01636,0.00173,-0.00534,-0.03375
0.30078,0.95355,0.01666,0.01973,0.00236,-0.02835
0.30069,0.95357,0.01682,0.01538,0.02021,-0.01783
0.30058,0.95361,0.01642,-0.00096,0.00076,-0.0048
0.30029,0.95372,0.01541,0.00902,-0.02252,0.01238
0.3001,0.95379,0.01476,0.00706,-0.00939,-0.00163
0.30032,0.95373,0.01457,-0.00349,0.00566,-0.00282
0.30066,0.95362,0.01469,-0.06009,0.03433,0.00655
0.30072,0.9536,0.01462,-0.04183,0.03914,0.00731
0.30049,0.95367,0.01439,-0.01909,0.0338,0.00471
0.3002,0.95377,0.0143,0.01381,-0.00318,-0.00299
0.29964,0.95394,0.01447,0.01503,-0.0073,-0.00939
0.29893,0.95416,0.01487,0.01705,-0.00793,-0.01239
0.29825,0.95436,0.01541,0.02754,-0.00086,-0.03276
0.29798,0.95444,0.01599,0.01995,0.00542,-0.03876
0.29795,0.95444,0.01634,0.00309,0.0049,-0.02268
0.29806,0.9544,0.0166,-0.00208,0.00345,-0.0155
0.29828,0.95433,0.01679,-0.0123,0.00346,-0.00817
0.29834,0.95431,0.01685,-0.00369,0.01337,-0.01607
0.29825,0.95434,0.01682,0.00166,0.01092,-0.01926
0.29819,0.95436,0.01646,0.00666,0.01039,-0.01562
0.29812,0.9544,0.01596,-0.00272,0.00465,0.00484
0.29808,0.95442,0.01544,-0.00627,0.00283,0.01439
0.29797,0.95446,0.01509,-0.01055,0.00064,0.01596
0.29766,0.95455,0.01504,-0.00513,0.00237,0.00452
0.29722,0.95469,0.01532,0.00462,0.00137,-0.0148
0.29678,0.95481,0.01604,0.01591,-0.00043,-0.02022
0.29655,0.95486,0.01737,0.01661,0.00109,-0.01431
0.29667,0.95479,0.01904,0.00662,0.00467,-0.01382
0.29704,0.95464,0.02057,-0.00161,0.01452,-0.01609
0.29746,0.9545,0.02126,-0.02263,0.02361,-0.02207
0.29769,0.95443,0.0212,-0.01841,0.02076,-0.02319
0.29757,0.95448,0.02049,-0.00174,0.00066,-0.02146
0.29704,0.95467,0.01941,0.0151,-0.01601,-0.00622
0.29635,0.9549,0.01851,0.02868,-0.01609,0.00578
0.29581,0.95507,0.0182,0.03224,-0.0063,0.0022
0.29568,0.95511,0.01865,0.02624,-0.00192,-0.00423
0.29595,0.955,0.01969,0.01306,0.00058,-0.00609
0.29644,0.95482,0.02093,0.00308,0.00117,-0.00231
0.29692,0.95465,0.02192,-0.00122,-0.00046,-0.00154
0.29717,0.95456,0.02245,-0.00095,0.00166,-0.00124
0.2973,0.95452,0.0223,-0.00507,0.01108,-0.00882
0.29733,0.95453,0.02175,-0.0073,0.01628,-0.00834
0.29744,0.9545,0.02123,0.00156,0.01895,-0.00913
0.29775,0.95441,0.02119,-0.00788,0.00708,-0.00628
0.29817,0.95427,0.02165,-0.01411,0.00296,-0.00837
0.2985,0.95415,0.02231,-0.01351,0.0043,-0.01512
0.29861,0.9541,0.02298,-0.00311,0.01091,-0.02295
0.2986,0.95409,0.02351,0.00624,0.01069,-0.02396
0.29848,0.95411,0.02395,0.00686,0.00513,-0.02269
0.29833,0.95416,0.02413,0.00969,0.00588,-0.02099
0.29822,0.9542,0.02399,0.01167,0.00523,-0.01827
0.29826,0.95419,0.02375,0.00551,0.00583,-0.00461
0.29844,0.95413,0.02377,0.0013,0.00635,0.00719
0.29868,0.95405,0.02399,-0.00324,0.00602,0.01069
0.29892,0.95397,0.02416,-0.00282,0.00529,0.0017
0.29908,0.95392,0.0243,-0.0005,0.00566,-0.0069
0.29916,0.95389,0.02436,-3e-05,0.00428,-0.00817
0.2992,0.95388,0.02446,0.00085,0.00517,-0.00729
0.29923,0.95386,0.02453,0.00523,0.00521,-0.00277
0.29928,0.95385,0.02461,0.00843,0.00439,-0.00388
0.29938,0.95382,0.02463,0.00397,0.01003,-0.00486
0.29953,0.95377,0.02451,0.00153,0.01078,-0.00899
0.29972,0.95372,0.02428,0.00325,0.01047,-0.00901
0.29995,0.95365,0.02395,0.00064,0.00536,-0.00618
0.30014,0.9536,0.02354,0.00152,0.00529,-0.00423
0.30027,0.95358,0.02296,0.00202,2e-05,-0.00108
0.30037,0.95356,0.02228,0.00321,-0.00735,-0.0022
0.30043,0.95355,0.02172,0.00485,0.0023,-0.00878
0.30042,0.95357,0.02133,0.01193,0.0023,-0.00799
0.3003,0.95361,0.02099,0.01102,-0.0043,-0.00143
0.30012,0.95368,0.02068,0.00821,-0.00623,0.00987
0.29996,0.95373,0.0204,0.01303,3e-05,0.01058
0.29983,0.95378,0.02033,0.0084,0.0008,0.01081
0.29984,0.95376,0.02089,0.0091,0.00385,0.00367
0.30008,0.95366,0.02179,-0.00991,0.0108,-0.02096
0.30013,0.95363,0.02265,0.00561,-0.00185,-0.03271
0.30009,0.95362,0.0235,0.01755,-0.00643,-0.04065
0.30019,0.95357,0.0242,0.00555,0.00823,-0.0526
0.30024,0.95355,0.02449,0.00231,0.01261,-0.04466
0.30012,0.9536,0.02402,0.00503,0.01834,-0.03838
0.29999,0.95366,0.02295,0.00993,0.01861,-0.02373
0.29987,0.95373,0.02169,0.00866,0.00876,-0.01618
0.29974,0.95379,0.02071,0.00522,-6e-05,-0.00486
0.29973,0.9538,0.02051,0.00135,-0.0049,-0.00235
0.29985,0.95376,0.02082,6e-05,-0.0015,0.00123
0.30001,0.9537,0.02129,-0.00271,0.00492,-0.00365
0.30011,0.95366,0.0217,-0.00152,0.00922,-0.01068
0.30006,0.95367,0.02192,0.00557,0.00797,-0.01212
0.29992,0.95371,0.02194,0.01015,0.00761,-0.01259
0.29981,0.95375,0.02178,0.0099,0.00627,-0.01432
0.29971,0.95379,0.02145,0.00658,0.0032,-0.01435
0.29963,0.95382,0.02108,0.00558,0.0029,-0.01026
0.29959,0.95384,0.02086,0.00554,0.00319,-0.00923
0.2996,0.95384,0.02069,0.00667,0.0049,-0.011
0.29966,0.95383,0.02057,0.0025,0.00434,-0.01091
0.29965,0.95383,0.02048,0.00128,0.00447,-0.01158
0.29958,0.95386,0.02028,0.00314,-0.00024,-0.01297
0.29945,0.9539,0.02002,0.00922,-0.00059,-0.00288
0.29935,0.95394,0.01978,0.00493,-0.00039,0.00185
0.29927,0.95397,0.01951,0.00208,0.0043,-0.00522
0.29918,0.954,0.0192,0.00392,0.0078,-0.00987
0.2991,0.95404,0.01891,0.00225,0.00515,-0.0119
0.29905,0.95405,0.01879,0.00297,0.00071,-0.00906
0.299,0.95407,0.01884,0.00112,-0.00064,-0.00529
0.29895,0.95408,0.01898,0.00051,0.00254,-0.00773
0.29889,0.9541,0.01891,0.00558,0.00556,-0.01787
0.29879,0.95413,0.01881,0.01038,0.00893,-0.02037
0.29871,0.95416,0.01874,0.0046,-0.00439,-0.0191
0.29865,0.95418,0.01879,0.00404,0.00517,-0.01591
0.29859,0.9542,0.01883,0.00249,0.01159,-0.01406
0.29856,0.95421,0.01875,0.00347,0.00968,-0.01819
0.29857,0.9542,0.01858,0.00193,0.01004,-0.02147
0.2986,0.9542,0.01822,0.00114,0.00588,-0.02038
0.29859,0.95421,0.0178,-0.00097,0.00242,-0.02126
