gravity.x,gravity.y,gravity.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
0.00259,0.99998,-0.00566,0.00481,0.00542,0.01445
0.00401,0.99997,-0.00612,0.00049,0.00312,0.01609
0.00506,0.99996,-0.00696,-0.00094,0.00307,0.01544
0.00564,0.99996,-0.00693,-0.00202,0.00207,0.01467
0.00604,0.99996,-0.00697,-0.00293,0.00348,0.01586
0.00628,0.99996,-0.00676,0.00254,0.00581,0.01511
0.00652,0.99996,-0.00609,0.00376,0.00311,0.01052
0.00643,0.99996,-0.00571,0.00297,0.00123,0.0114
0.00646,0.99997,-0.00451,0.00706,0.00885,0.01284
0.00617,0.99997,-0.00348,0.00524,0.01206,0.01403
0.00579,0.99998,-0.00226,0.00239,0.00858,0.01155
0.0053,0.99999,-0.00145,0.00123,0.00597,0.00992
0.00475,0.99999,-0.00052,-0.00317,0.00306,0.01102
0.00424,0.99999,0.00035,-0.00159,0.00717,0.01251
0.0038,0.99999,0.00082,-0.00309,0.00632,0.01194
0.00314,0.99999,0.00148,-0.00707,0.00728,0.01108
0.00231,1.0,0.00215,-0.00991,0.00857,0.01198
0.00175,1.0,0.00248,-0.00932,0.0086,0.01228
0.00076,1.0,0.00304,-0.01214,0.00641,0.01077
-0.0003,0.99999,0.00363,-0.01125,0.00524,0.0115
-0.00114,0.99999,0.00388,-0.01013,0.00492,0.00806
-0.00219,0.99999,0.00441,-0.0065,0.00355,0.0066
-0.00337,0.99998,0.00503,-0.0063,0.0044,0.00596
-0.00451,0.99997,0.0057,-0.00431,0.0043,0.00526
-0.00587,0.99996,0.00651,-0.00433,0.0035,0.00147
-0.00731,0.99995,0.0074,0.00096,0.00392,-0.00271
-0.00866,0.99993,0.00836,0.00351,0.0034,-0.00336
-0.00997,0.99991,0.00924,0.00391,0.00342,-0.0052
-0.01123,0.99989,0.00997,0.00302,0.00649,-0.00694
-0.01232,0.99987,0.01056,0.00319,0.00616,-0.00802
-0.01319,0.99985,0.01092,0.00715,0.00683,-0.01069
-0.01386,0.99984,0.01102,0.00596,0.00754,-0.00938
-0.01422,0.99984,0.01077,0.00881,0.00947,-0.01181
-0.0143,0.99985,0.01027,0.00844,0.00727,-0.00946
-0.01415,0.99985,0.00948,0.00688,0.00898,-0.00922
-0.01387,0.99987,0.00849,0.00665,0.00732,-0.00919
-0.01362,0.99988,0.00742,0.00616,0.00343,-0.0079
-0.01352,0.99989,0.00645,0.00216,0.00518,-0.00415
-0.01368,0.99989,0.00579,-0.00198,0.00423,0.00083
-0.01415,0.99989,0.00526,-0.00798,0.00594,0.00119
-0.01524,0.99987,0.0051,-0.01644,0.00436,0.00465
-0.01594,0.99986,0.0049,-0.01722,0.00229,0.0045
-0.01707,0.99984,0.00492,-0.01967,0.00283,0.00653
-0.01853,0.99982,0.00492,-0.01672,0.0016,-6e-05
-0.01922,0.9998,0.00493,-0.01645,0.00244,-0.00011
-0.0202,0.99978,0.00485,-0.00788,0.00809,-0.00411
-0.02047,0.99978,0.00485,-0.00863,0.0073,-0.0049
-0.02068,0.99977,0.00465,0.00131,0.00589,-0.00448
-0.0207,0.99978,0.00441,0.00309,0.00546,-0.0024
-0.02078,0.99977,0.00425,0.00612,0.00283,-0.00353
-0.02059,0.99978,0.00396,0.00806,0.00277,-0.00422
-0.01999,0.99979,0.00357,0.01182,0.00494,-0.00375
-0.01913,0.99981,0.00308,0.01474,0.00452,-0.00286
-0.01854,0.99982,0.00262,0.01356,0.00576,-0.00279
-0.01762,0.99984,0.00198,0.01337,0.00452,-0.00495
-0.01677,0.99986,0.00142,0.01306,0.00321,-0.00334
-0.01627,0.99987,0.00107,0.01233,-0.00086,-0.00223
-0.01557,0.99988,0.00078,0.01078,-0.00058,-0.00162
-0.01496,0.99989,0.00065,0.01052,0.00206,-0.00287
-0.01473,0.99989,0.00072,0.00881,0.00176,-0.00215
-0.0143,0.9999,0.00077,0.01162,0.00396,-0.00272
-0.01421,0.9999,0.00093,0.01351,0.00279,-0.00349
-0.01416,0.9999,0.0011,0.01326,0.00137,-0.00488
-0.01413,0.9999,0.00126,0.01143,0.00219,-0.00738
-0.01379,0.9999,0.00133,0.01171,-7e-05,-0.00698
-0.01355,0.99991,0.0014,0.00912,0.00116,-0.00833
-0.01334,0.99991,0.00152,0.00901,0.00101,-0.01076
