gravity.x,gravity.y,gravity.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
-0.01172,0.96286,0.26973,-0.02186,0.00553,-0.00302
-0.01182,0.96293,0.26951,-0.01982,0.0083,0.00283
-0.01198,0.96299,0.26928,-0.02272,0.00576,0.00166
-0.0121,0.96303,0.26911,-0.02161,0.0064,0.00561
-0.01226,0.96307,0.26897,-0.01789,0.00551,0.00145
-0.01234,0.96314,0.26872,-0.01804,0.00692,0.00215
-0.01237,0.96322,0.26843,-0.01911,0.00608,0.003
-0.01242,0.96329,0.26817,-0.02107,0.00229,0.0058
-0.0125,0.96335,0.26795,-0.01775,0.00259,0.00558
-0.01258,0.96341,0.26772,-0.01646,0.00519,0.00437
-0.01273,0.96346,0.26756,-0.01447,0.00685,0.00132
-0.01283,0.96349,0.26744,-0.01713,0.00428,-0.00133
-0.01284,0.9635,0.26738,-0.01699,0.0046,-0.00347
-0.01291,0.96352,0.26734,-0.0175,0.00523,-0.00292
-0.01296,0.96354,0.26725,-0.01854,0.00742,-0.00146
-0.01296,0.96357,0.26715,-0.01847,0.00466,-0.00035
-0.01302,0.9636,0.26703,-0.01919,0.00864,-0.0056
-0.01307,0.96361,0.26699,-0.01796,0.0056,-0.00727
-0.0132,0.96363,0.26691,-0.01735,0.00703,-0.0089
-0.01339,0.96367,0.26677,-0.0058,0.00382,-0.00525
-0.01349,0.96371,0.26659,-0.01107,0.00621,-0.00112
-0.01348,0.96374,0.2665,-0.01348,0.00756,-0.00194
-0.01342,0.96377,0.2664,-0.01846,0.00655,-0.00119
-0.0133,0.96377,0.26641,-0.01676,0.00516,-0.00147
-0.01321,0.96375,0.26649,-0.01549,0.00761,0.00047
-0.01318,0.96374,0.26651,-0.01935,0.00966,-0.00586
-0.01319,0.96376,0.26644,-0.02034,0.00754,-0.00317
-0.01324,0.96376,0.26644,-0.01589,0.00262,-0.00176
-0.01331,0.96373,0.26653,-0.01226,0.00636,0.00047
-0.01337,0.9637,0.26664,-0.01587,0.0092,-0.00408
-0.01334,0.96368,0.26672,-0.01637,0.00841,-0.00305
-0.01329,0.96368,0.26673,-0.02049,0.00664,-0.00611
-0.01321,0.96367,0.26676,-0.01981,0.00265,0.00144
-0.01315,0.96364,0.26688,-0.02147,0.00535,0.00117
-0.01314,0.96361,0.26699,-0.01969,0.00717,0.00162
-0.01319,0.96359,0.26705,-0.01923,0.00725,2e-05
-0.01327,0.96358,0.2671,-0.01438,0.00707,0.00239
-0.0133,0.96355,0.2672,-0.01406,0.00099,0.00385
-0.0133,0.96348,0.26745,-0.01393,0.00136,0.00698
-0.0132,0.96338,0.26782,-0.01425,0.00748,0.00729
-0.01312,0.96329,0.26816,-0.02052,0.01152,-0.00116
-0.01305,0.9632,0.26846,-0.02021,0.00666,-0.00375
-0.01292,0.96313,0.26874,-0.01802,0.00646,-0.00089
-0.01286,0.96306,0.26898,-0.02157,0.00951,-0.00324
-0.01293,0.96305,0.26902,-0.02374,0.00863,-0.0063
-0.01307,0.96307,0.26895,-0.02317,0.00658,-0.00555
-0.01322,0.96309,0.26885,-0.01613,0.00468,0.0033
-0.01335,0.96309,0.26886,-0.00896,0.00173,0.00516
-0.01331,0.96304,0.26904,-0.01243,0.00277,0.00417
-0.01328,0.96298,0.26925,-0.02117,0.00678,-0.0078
-0.0132,0.9629,0.26952,-0.02327,0.00969,-0.00771
-0.01319,0.96283,0.2698,-0.02151,0.0062,-0.00364
-0.01322,0.96276,0.27003,-0.01887,0.00898,-5e-05
-0.01328,0.96273,0.27012,-0.01578,0.00682,-0.00083
-0.0133,0.96272,0.27016,-0.01537,0.00861,-0.0041
-0.01331,0.96271,0.27022,-0.01723,0.00653,-0.00325
-0.01323,0.96267,0.27034,-0.01712,0.00594,0.00064
-0.01321,0.96265,0.27042,-0.01435,0.00393,0.00616
-0.01315,0.96265,0.27042,-0.01938,0.00735,0.00508
-0.01307,0.96265,0.27042,-0.02159,0.0053,0.00297
-0.01292,0.96264,0.27048,-0.02277,0.00518,0.00143
-0.01285,0.96263,0.27053,-0.02076,0.00451,0.00439
-0.01283,0.96267,0.27038,-0.01789,0.00416,0.00472
-0.01283,0.96274,0.27011,-0.01687,0.00456,0.00708
-0.01288,0.96282,0.26984,-0.01671,0.00097,0.00662
-0.01285,0.96286,0.2697,-0.01574,0.0009,0.00923
-0.01273,0.96286,0.2697,-0.01812,0.00021,0.00813
-0.0127,0.96283,0.2698,-0.02093,0.0023,0.00581
-0.01268,0.96283,0.26982,-0.02452,0.00345,0.00068
-0.01265,0.96284,0.26979,-0.02302,0.00303,-0.00146
-0.01269,0.96283,0.2698,-0.01892,0.00538,0.00149
-0.01278,0.96283,0.26981,-0.01634,0.00536,0.00321
-0.01284,0.96285,0.26974,-0.01556,0.00752,0.00028
-0.01296,0.96288,0.26961,-0.01709,0.00349,0.00346
-0.01299,0.9629,0.26953,-0.02015,0.00487,-0.00053
-0.01293,0.96292,0.26948,-0.02002,0.00407,-0.00031
-0.01288,0.96292,0.26947,-0.02219,0.00404,-0.00153
-0.01283,0.96292,0.26949,-0.02244,0.00608,-0.00101
-0.01283,0.96293,0.26945,-0.02054,0.00645,-0.00207
-0.01282,0.96296,0.26935,-0.01991,0.00691,-0.00168
-0.01283,0.96298,0.26925,-0.01834,0.00426,0.00029
-0.01283,0.96301,0.26917,-0.01364,0.0066,0.00259
-0.01283,0.96302,0.26912,-0.01545,0.00745,0.00393
-0.01284,0.96303,0.2691,-0.0171,0.00479,0.00214
-0.01283,0.96302,0.26912,-0.01847,0.00236,0.00142
-0.01278,0.963,0.2692,-0.01676,0.00561,0.00105
-0.01274,0.96297,0.2693,-0.01898,0.00697,-0.00271
-0.01269,0.96297,0.26931,-0.0203,0.00888,-9e-05
-0.01266,0.96299,0.26926,-0.02089,0.00946,0.00097
-0.01262,0.963,0.26921,-0.01794,0.00255,0.00594
-0.01255,0.96302,0.26915,-0.01708,0.00154,0.00619
-0.0125,0.96303,0.26911,-0.01669,0.00348,0.00688
-0.01249,0.96303,0.26911,-0.02116,0.01074,0.00568
-0.01239,0.96302,0.26914,-0.02186,0.00931,0.00241
