gravity.x,gravity.y,gravity.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
0.1281,0.95109,-0.28107,0.36901,0.64693,-0.81457
0.10622,0.95471,-0.27793,0.59484,0.26562,-0.50105
0.08193,0.9584,-0.27339,0.3648,-0.0614,-0.043
0.06946,0.96253,-0.26212,0.25595,-0.20432,0.12669
0.07446,0.96603,-0.24744,-0.10394,-1.0059,0.50872
0.07733,0.96772,-0.23986,-0.11845,-1.63836,0.42875
0.0731,0.96899,-0.23601,-0.15677,-1.76262,0.39562
0.08146,0.97095,-0.22497,-0.41808,-1.27435,0.53286
0.10762,0.97251,-0.20646,-0.42719,-0.9874,0.29112
0.1422,0.97218,-0.18612,-0.17671,-0.44964,-0.07633
0.1775,0.96901,-0.17177,-0.1561,-0.26402,0.06697
0.20438,0.9613,-0.18472,-0.79788,0.159,0.45628
0.22127,0.9382,-0.26611,-0.94979,1.14748,-0.57977
0.18974,0.94268,-0.27449,0.23302,0.23408,0.88316
0.17679,0.95642,-0.23237,-0.1447,-0.82884,-0.37983
0.1754,0.96623,-0.18876,0.31322,0.88472,-0.47051
0.15854,0.97615,-0.14828,1.09448,1.45346,-0.35947
0.13837,0.98565,-0.09662,1.04604,0.84753,-0.48839
0.12938,0.99115,-0.0296,0.82611,0.26477,-0.41785
0.12685,0.99107,0.04098,0.57674,-0.12324,0.03144
0.11824,0.98834,0.09584,-0.29271,0.25256,-0.28481
0.1022,0.9863,0.12946,-0.39552,0.46752,-0.12968
0.07916,0.98532,0.15117,-0.50213,-0.2773,-0.17481
0.04889,0.98525,0.16396,-0.25547,-0.75656,-0.1533
0.03176,0.98523,0.16821,-0.16534,-0.92931,-0.03483
0.02591,0.98681,0.15971,0.0708,-1.06456,0.03192
0.03301,0.98962,0.13979,-0.12214,-0.89267,-0.04601
0.04442,0.99316,0.10787,-0.13355,-0.89621,-0.01409
0.05242,0.99655,0.0643,-0.11361,-0.65403,0.54088
0.05201,0.99852,0.01513,0.01165,0.05816,0.02395
0.05142,0.99643,-0.0669,0.01223,0.06026,0.10598
0.06928,0.98686,-0.14592,0.39672,1.79974,0.11812
0.07681,0.97593,-0.20407,0.10079,1.70644,-0.35999
0.07365,0.96952,-0.23366,0.10395,1.71285,-0.33039
0.07274,0.96661,-0.24568,0.33127,0.92297,-0.61281
0.06988,0.96219,-0.26323,0.27555,0.79966,-0.24777
0.06363,0.95791,-0.27989,0.11195,0.52461,-0.31978
0.04993,0.95643,-0.28763,-0.00797,0.12009,0.11512
0.0417,0.95861,-0.28163,0.03258,-0.26394,0.498
0.04241,0.96165,-0.27098,0.15349,-0.44321,0.59506
0.03591,0.9636,-0.26492,0.19179,-1.66897,0.37428
0.02145,0.96478,-0.26218,-0.19294,-2.09707,0.22341
0.02985,0.96459,-0.26203,-0.39568,-1.77245,0.38013
0.06211,0.96414,-0.258,-0.28568,-1.15224,0.34671
0.10063,0.96431,-0.24489,0.08451,-0.64682,-0.15579
0.13565,0.96276,-0.23385,0.02907,-0.02526,-0.22793
0.1568,0.95323,-0.25837,-0.72657,0.81342,0.36422
0.16688,0.92176,-0.35001,0.59031,3.72857,0.612
0.12866,0.92389,-0.36037,0.32462,1.42423,1.46111
0.11148,0.9419,-0.31683,-0.30921,-1.057,-0.36234
0.109,0.95389,-0.27966,0.40291,0.96146,-0.41734
0.08879,0.96449,-0.24874,1.22089,1.67801,-0.53332
0.07227,0.97716,-0.19981,0.79459,0.72384,-0.4745
0.06594,0.98884,-0.13359,0.53431,-0.04285,-0.30478
