gravity.x,gravity.y,gravity.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
-0.06197,0.99752,0.03328,0.02727,0.23426,-0.10437
-0.05916,0.99616,0.06442,-0.15146,-0.2727,0.02582
-0.05831,0.9947,0.08468,-0.17497,-0.49833,0.03683
-0.06053,0.99397,0.09142,-0.22029,-0.80992,0.08132
-0.06568,0.99407,0.08663,-0.15561,-0.88434,0.01537
-0.07072,0.99493,0.07147,-0.01461,-0.95169,-0.01573
-0.07425,0.99613,0.04696,0.14148,-1.00007,-0.04348
-0.07623,0.99692,0.01819,0.13003,-0.69109,0.39516
-0.07831,0.99671,-0.02059,-0.27718,0.04822,0.6267
-0.07824,0.99545,-0.05428,-0.17468,1.6295,0.06127
-0.08851,0.99355,-0.0708,-0.3299,1.77595,0.05896
-0.08991,0.99076,-0.10147,-0.35001,1.02674,-0.20784
-0.09298,0.98625,-0.13663,-0.16813,1.17879,-0.17
-0.10374,0.98095,-0.16422,0.23354,0.70119,-0.29339
-0.11757,0.97479,-0.18965,0.18721,0.33414,-0.1709
-0.13057,0.96891,-0.21013,0.18703,0.1652,0.02965
-0.13661,0.96678,-0.21603,0.15749,-0.42712,0.09452
-0.13877,0.97079,-0.19571,0.23363,-0.93061,0.0592
-0.13793,0.97653,-0.16542,0.2466,-1.11116,0.06632
-0.13245,0.97922,-0.15354,0.12591,-1.20209,-0.02929
-0.12133,0.98045,-0.15487,0.00307,-0.90579,0.15211
-0.10401,0.98102,-0.16364,-0.01425,-0.90636,0.16088
-0.08435,0.98101,-0.17464,-0.10681,-0.93942,0.10197
-0.06431,0.98085,-0.18383,-0.28371,-0.33492,0.75371
-0.0375,0.97721,-0.20891,-0.31052,-0.33128,0.77879
-0.03428,0.97336,-0.22668,-0.09362,2.32333,-0.09922
-0.05665,0.97618,-0.20943,0.30285,0.4923,-0.03038
-0.05937,0.98118,-0.1837,0.21739,0.47766,-0.04844
-0.05939,0.98771,-0.14456,-0.0686,0.32314,0.02554
-0.05988,0.99267,-0.10499,-0.15932,0.81254,0.13717
-0.05585,0.99699,-0.05374,-0.16334,0.80822,0.08592
-0.04486,0.99898,0.00402,0.09568,0.5587,-0.30016
-0.03333,0.99828,0.04813,0.09285,-0.05694,-0.11577
-0.02644,0.99634,0.08131,-0.16903,-0.28767,-0.22428
-0.02904,0.99423,0.1032,0.01773,-0.80863,-0.03533
-0.03707,0.99275,0.11429,-0.12806,-0.92049,0.04138
-0.04513,0.9919,0.11873,-0.14822,-0.89529,-0.00661
-0.05298,0.99257,0.1095,-0.11123,-0.80252,-0.09314
-0.05927,0.99414,0.09035,0.10459,-0.88461,-0.01744
-0.06327,0.99579,0.06622,0.1348,-0.77797,0.06074
-0.06716,0.99729,0.03011,-0.12373,0.77099,0.40679
-0.06766,0.9977,-0.00454,-0.29471,1.94765,0.17875
-0.07455,0.997,-0.02083,-0.70269,2.17421,-0.02125
-0.07702,0.99604,-0.04426,-0.60404,1.0037,-0.04421
-0.08371,0.99342,-0.07809,0.10452,1.12305,-0.02507
-0.09625,0.98989,-0.10414,0.28596,1.04736,-0.15079
-0.11383,0.98513,-0.12868,0.30571,0.61193,-0.27982
-0.13154,0.97931,-0.15379,0.08245,0.21298,-0.04496
-0.14474,0.9743,-0.1726,0.03422,-0.07819,0.06028
-0.15066,0.97271,-0.17644,0.25183,-0.76426,0.15473
-0.14773,0.97596,-0.16025,0.31918,-1.28061,0.39151
-0.13608,0.98025,-0.14346,0.19961,-1.48652,0.14441
-0.13143,0.98093,-0.14317,-0.01454,-1.08979,-0.01924
-0.12325,0.98071,-0.15172,0.07472,-0.96253,0.19493
-0.10702,0.98022,-0.16647,0.04414,-0.97837,0.22172
-0.08775,0.97925,-0.18266,-0.00117,-0.89258,0.19557
-0.06639,0.97736,-0.20089,-0.22031,-0.38868,0.62496
