gravity.x,gravity.y,gravity.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
-0.13278,0.98314,0.12574,0.49827,-1.06102,-0.20635
-0.1064,0.99044,0.08777,0.47544,-1.16206,-0.17714
-0.0737,0.99645,0.04059,0.46211,-0.97016,-0.17364
-0.0414,0.99886,-0.02363,0.29667,-0.71503,-0.08112
-0.01063,0.99456,-0.10361,0.0777,-0.46046,0.31322
0.0176,0.97881,-0.20401,-0.30717,0.02513,-0.04851
0.0315,0.94119,-0.3364,0.01795,3.35689,0.2429
0.04068,0.8933,-0.44762,-0.2773,2.48933,0.34009
0.05697,0.84886,-0.52554,-1.14339,0.57484,-0.62716
0.07991,0.82527,-0.55905,-0.24402,0.9313,-0.46878
0.11915,0.81631,-0.56519,-0.07581,0.83953,-0.24673
0.1598,0.82019,-0.54931,-0.03483,0.48755,-0.24439
0.16958,0.83511,-0.5233,0.18744,-0.79466,-0.40242
0.17579,0.85514,-0.48768,0.5244,-1.25599,-0.11434
0.19067,0.87003,-0.45463,0.14713,-1.09011,0.24272
0.18623,0.87611,-0.4447,-0.28208,-1.09791,0.60734
0.16427,0.88174,-0.44222,-0.30355,-1.22541,0.63797
0.14804,0.88974,-0.4318,-0.33206,-1.12132,0.66621
0.14795,0.89987,-0.41029,-0.34734,-0.93308,0.54585
0.1628,0.91071,-0.37961,-0.4516,-0.88227,0.57453
0.19062,0.91902,-0.34507,-0.63906,-0.64114,0.45082
0.20575,0.92079,-0.33139,-0.50799,0.43302,0.02385
0.20672,0.92256,-0.32581,-1.27567,2.90699,0.18673
0.16822,0.94208,-0.29015,0.35464,1.556,0.20011
0.1614,0.95587,-0.2455,1.23113,-0.16838,-0.29569
0.15151,0.97223,-0.17839,1.16784,-0.31634,0.17061
0.10841,0.98827,-0.10754,1.0615,0.04041,-0.0322
0.03904,0.99881,-0.02929,0.97117,0.71039,-0.1258
-0.03125,0.99879,0.03791,0.30397,1.40886,0.02384
-0.0786,0.991,0.10831,-0.04463,0.18459,-0.44544
-0.12569,0.97801,0.16645,-0.01419,0.35787,-0.42852
-0.15965,0.96723,0.19744,-0.26721,0.44803,-0.44512
-0.18087,0.96263,0.20159,0.11751,-0.56341,0.02176
-0.1926,0.96369,0.18497,0.39689,-0.8452,-0.09962
-0.18571,0.96958,0.15946,0.54185,-1.04923,-0.31403
-0.16093,0.97994,0.11758,0.55128,-0.87692,-0.19093
-0.12946,0.9895,0.06428,0.50261,-0.77116,-0.00692
-0.09677,0.9953,-0.00234,0.40453,-0.66974,0.28438
-0.05994,0.99466,-0.08398,0.19614,0.77533,-0.28678
-0.02442,0.9797,-0.19897,0.25878,2.25562,0.0826
-0.02356,0.94667,-0.32134,-0.28354,2.46902,0.53977
-0.01247,0.90675,-0.42149,-0.9578,1.08707,-0.06103
0.01332,0.87899,-0.47665,-0.88754,0.74526,-0.55275
0.05792,0.86225,-0.50316,-0.38017,0.84658,-0.13365
0.11346,0.85284,-0.50969,-0.33987,0.63817,-0.02737
0.14253,0.85293,-0.50219,0.03331,0.21395,0.02631
0.15437,0.85908,-0.48801,0.38181,-0.97729,-0.02814
0.16165,0.87125,-0.46346,0.2859,-1.37094,0.44895
0.15774,0.87894,-0.4501,0.08544,-1.38008,0.44384
0.13631,0.88393,-0.44731,-0.33661,-1.36571,0.5034
0.11841,0.89358,-0.43301,-0.26325,-1.34751,0.56153
0.1206,0.90621,-0.40527,-0.3068,-1.19402,0.60226
0.14074,0.91807,-0.3706,-0.30651,-0.97773,0.40287
0.17371,0.92722,-0.3318,-0.35096,-1.00438,0.42499
0.20742,0.93336,-0.29294,-0.71997,-0.53614,-0.23438
0.21631,0.9266,-0.30761,-0.76797,1.49257,-0.30359
0.1975,0.93248,-0.30245,-1.26954,3.62349,0.27295
0.15082,0.95317,-0.26214,0.84381,1.63978,0.41361
0.14356,0.96525,-0.21838,1.36071,-0.53685,-0.14911
0.11603,0.98218,-0.14782,0.9853,-0.15761,0.19844
0.05435,0.99599,-0.07111,0.85519,0.20534,0.10011
-0.01747,0.99984,0.00338,0.40309,1.56269,-0.09794
-0.075,0.9946,0.07174,-0.20515,0.62746,-0.20271
-0.11921,0.98264,0.14214,-0.16524,0.11138,-0.43627
-0.15719,0.97001,0.18541,-0.40392,0.38113,-0.31862
-0.17968,0.96272,0.20222,-0.17404,-0.08386,0.01927
-0.19446,0.96295,0.18687,0.37769,-0.74937,0.00127
-0.19279,0.96809,0.16013,0.57641,-0.98858,-0.16454
-0.16875,0.9779,0.12346,0.71376,-1.09812,-0.62359
-0.1306,0.98873,0.07319,0.65243,-0.95376,-0.3695
-0.09245,0.9957,0.00502,0.38942,-0.51974,0.33305
-0.05395,0.99543,-0.0788,0.07199,0.27985,-0.20328
-0.011,0.98198,-0.18865,0.3683,1.59279,0.00276
-0.00146,0.94568,-0.32509,0.12581,3.17082,0.51669
-0.00347,0.89422,-0.44762,-0.65102,1.30863,0.11984
0.00868,0.85042,-0.52604,-0.87913,0.81104,-0.73001
0.03612,0.82527,-0.56358,-0.40183,1.05046,-0.30679
0.07858,0.81307,-0.57684,-0.30116,0.74812,-0.20507
0.10098,0.81569,-0.5696,-0.08943,0.2196,0.06809
0.10801,0.8317,-0.54463,0.07133,-0.81204,-0.18894
0.11642,0.85559,-0.50439,0.16077,-1.31259,0.15108
0.11988,0.87163,-0.47528,0.07212,-1.56095,0.41636
0.10789,0.87856,-0.46529,-0.37855,-1.39972,0.48493
0.09334,0.88617,-0.45387,-0.14718,-1.33304,0.61831
0.0953,0.896,-0.43371,-0.08531,-1.1182,0.66052
0.11562,0.9051,-0.40919,-0.17612,-0.87638,0.58231
0.15645,0.90721,-0.3905,-0.36487,-0.53245,0.58869
0.20638,0.89908,-0.38609,-0.46447,0.09053,-0.27335
0.2332,0.89899,-0.37073,-0.69192,0.61819,-0.09869
0.21613,0.91486,-0.34105,-0.87615,3.22903,0.37277
0.18041,0.94114,-0.28583,0.57586,0.5342,0.18271
0.15836,0.96329,-0.21679,0.79843,-0.49628,0.5023
0.1154,0.98394,-0.13618,0.74716,-0.1227,0.39025
0.04057,0.9975,-0.0578,1.18523,1.36092,-0.10506
-0.02621,0.99953,0.01569,0.17173,0.87072,-0.05932
-0.06886,0.99332,0.09256,-0.07553,0.11625,-0.41864
-0.11758,0.98231,0.14578,0.04039,0.43092,-0.53564
-0.14934,0.97124,0.18544,-0.08687,0.25625,-0.50576
-0.17193,0.96297,0.20767,0.18894,-0.33155,-0.15192
-0.18452,0.96112,0.20543,0.60135,-0.92429,0.00673
-0.17598,0.96569,0.19101,0.63274,-1.24658,-0.36883
-0.14475,0.97681,0.15776,0.57589,-1.06875,-0.46977
-0.10365,0.9891,0.10455,0.4309,-0.76486,-0.30789
-0.06381,0.99741,0.0332,0.29303,-0.52306,0.37187
-0.02714,0.99816,-0.05413,-0.31412,0.10364,-0.10778
0.00637,0.98483,-0.17342,-0.17427,0.70687,-0.33178
0.01137,0.94942,-0.3138,-0.24933,2.8197,0.55832
0.03491,0.90164,-0.43108,-0.55963,1.5311,0.45019
0.06871,0.86292,-0.50065,-1.05609,0.87196,-0.36753
0.11949,0.8368,-0.53431,-0.34436,0.90517,-0.13628
0.1791,0.81621,-0.54929,-0.23466,0.79801,-0.25674
0.20862,0.80798,-0.55105,-0.08665,0.36004,0.00365
0.21558,0.81193,-0.54248,0.10004,-0.88588,-0.28601
0.22843,0.82739,-0.51307,0.41486,-1.23491,0.07434
0.23919,0.84122,-0.48491,-0.06672,-1.54062,0.3656
0.22971,0.84786,-0.47787,-0.61867,-1.23821,0.53282
0.21336,0.85791,-0.46741,-0.43075,-1.51515,0.76986
0.20997,0.8712,-0.44376,-0.41181,-1.38025,0.80992
0.21762,0.88517,-0.41123,-0.39938,-1.04539,0.51656
0.23134,0.89745,-0.37558,-0.31713,-0.87539,0.62477
0.25482,0.90938,-0.32879,-0.51478,-0.81642,0.8668
0.26355,0.91608,-0.30222,-0.51587,-0.07972,-0.50816
0.25692,0.91504,-0.31097,-1.26025,3.19033,-0.00423
0.20372,0.94558,-0.25374,-0.01698,2.56721,0.77631
0.21381,0.95475,-0.20674,1.12364,-0.07662,-0.52896
0.21606,0.96715,-0.13394,1.00411,-0.71013,0.05207
0.17774,0.98194,-0.06482,0.9541,-0.36216,0.12378
0.10691,0.99424,0.00762,0.87188,0.58494,0.01469
0.03582,0.99697,0.06898,0.14464,1.40567,-0.09016
-0.01671,0.9906,0.13579,-0.45832,0.49401,-0.3167
-0.06379,0.97934,0.19192,-0.2595,0.39962,-0.53994
-0.09892,0.97017,0.22131,-0.43477,0.36451,-0.39846
