gravity.x,gravity.y,gravity.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
0.59381,0.34776,-0.72557,-0.00638,0.00795,-0.00606
0.59388,0.34774,-0.72552,-0.00766,0.01135,-0.00623
0.59396,0.3477,-0.72548,-0.00776,0.01148,-0.00971
0.594,0.34762,-0.72548,-0.00719,0.01239,-0.00924
0.59389,0.34745,-0.72565,-0.00877,0.0131,-0.00941
0.59365,0.34718,-0.72598,-0.00941,0.01162,-0.00673
0.59336,0.34685,-0.72637,-0.0087,0.01078,-0.00809
0.59308,0.34651,-0.72676,-0.00644,0.00815,-0.00597
0.59286,0.34619,-0.7271,-0.00381,0.00546,-0.00554
0.59274,0.34594,-0.72731,-0.00148,0.00222,-0.00636
0.59279,0.34577,-0.72735,-0.00081,0.00294,-0.00644
0.59289,0.34563,-0.72733,-0.00203,0.00355,-0.00542
0.59294,0.34548,-0.72737,-0.0034,0.00601,-0.00179
0.59295,0.34533,-0.72744,-0.00286,0.00752,-0.00239
0.59303,0.3452,-0.72743,-0.00275,0.0081,-0.00771
0.59312,0.34508,-0.72741,-0.00571,0.00915,-0.00551
0.59318,0.34501,-0.7274,-0.00581,0.00764,-0.00499
0.59321,0.34497,-0.72739,-0.00511,0.00885,-0.00779
0.59325,0.3449,-0.72739,-0.00524,0.01073,-0.005
0.5933,0.34485,-0.72737,-0.00544,0.00955,-0.0056
0.59331,0.34479,-0.72739,-0.00556,0.00865,-0.00833
0.59328,0.34462,-0.7275,-0.00487,0.00653,-0.00457
0.59317,0.34444,-0.72767,-0.00397,0.00779,-0.00431
0.59298,0.34438,-0.72786,-0.00258,0.00625,-0.0059
0.59291,0.34426,-0.72797,-0.00587,0.0074,-0.00581
0.59286,0.34415,-0.72806,-0.00688,0.00788,-0.00763
0.59276,0.3441,-0.72817,-0.00522,0.01185,-0.00563
0.59268,0.34396,-0.7283,-0.00527,0.01109,-0.00513
0.59268,0.34386,-0.72835,-0.00506,0.0092,-0.00571
0.5927,0.34386,-0.72833,-0.005,0.00444,-0.00291
0.59281,0.34383,-0.72825,-0.00444,0.00667,-0.00534
0.59288,0.34381,-0.72821,-0.00436,0.00626,-0.00499
0.59289,0.34387,-0.72817,-0.00376,0.00873,-0.00376
0.59303,0.34394,-0.72802,-0.00467,0.00954,-0.00226
0.59327,0.34405,-0.72777,-0.00421,0.01281,-0.0044
0.59353,0.34416,-0.72751,-0.00692,0.01641,-0.0086
0.59376,0.34413,-0.72734,-0.00797,0.01587,-0.00918
0.5937,0.34398,-0.72746,-0.0097,0.01308,-0.00624
0.59344,0.34384,-0.72774,-0.00243,0.01222,-0.00492
0.59321,0.34362,-0.72803,-0.00179,0.011,-0.00398
0.59301,0.34347,-0.72826,-0.00503,0.00572,-0.00375
0.59293,0.34332,-0.7284,-0.00449,0.00608,-0.00512
0.59289,0.34318,-0.72849,-0.00334,0.0045,-0.00452
0.59289,0.34313,-0.72852,-0.00372,0.00517,-0.00562
0.59293,0.34309,-0.7285,-0.0033,0.00855,-0.00563
0.59305,0.34306,-0.72842,-0.00349,0.00727,-0.00606
0.5932,0.34307,-0.7283,-0.00557,0.01021,-0.00738
0.59332,0.34309,-0.72819,-0.00627,0.01095,-0.0039
0.59344,0.34314,-0.72807,-0.00673,0.0094,-0.00564
0.5936,0.34321,-0.72791,-0.0077,0.00869,-0.00529
0.59364,0.34328,-0.72784,-0.00454,0.00815,-0.00533
0.59362,0.34336,-0.72782,-0.00406,0.00602,-0.00553
0.59361,0.3435,-0.72776,-0.00304,0.00758,-0.00445
0.59361,0.34371,-0.72766,-0.00155,0.01429,-0.00516
0.59355,0.34385,-0.72764,0.00235,0.01606,-0.00462
0.5935,0.34385,-0.72769,-0.00016,0.01426,-0.00645
0.59341,0.34374,-0.72781,-0.00445,0.01107,-0.00125
0.59315,0.34365,-0.72806,-0.00833,0.01135,-0.00305
0.59282,0.34357,-0.72837,-0.01012,0.00907,-0.00558
0.59267,0.34346,-0.72854,-0.00873,0.01175,-0.01154
0.59273,0.34335,-0.72854,-0.00736,0.01047,-0.00734
0.59301,0.34328,-0.72835,-0.00825,0.0059,-0.00622
0.59338,0.3433,-0.72804,-0.011,0.00388,-0.00256
0.59374,0.34335,-0.72772,-0.00984,0.00688,-0.00553
0.59419,0.34342,-0.72733,-0.0084,0.00544,-0.00613
0.59459,0.34356,-0.72693,-0.00554,0.01239,-0.00369
0.59513,0.34364,-0.72645,-0.00608,0.01232,-0.00417
0.59562,0.34372,-0.72601,-0.00532,0.01784,-0.00545
0.59608,0.34374,-0.72563,-0.00355,0.01606,-0.00321
0.59643,0.34362,-0.7254,-0.0039,0.01618,-0.00344
0.59675,0.34351,-0.72519,0.00517,0.01207,-0.00255
0.59704,0.34337,-0.72501,0.00069,0.00873,0.00051
0.59735,0.34318,-0.72484,-0.002,0.00881,0.00045
0.59762,0.34306,-0.72467,-0.00149,0.00762,-0.00015
0.59771,0.34306,-0.7246,-0.00407,0.00812,-0.00359
0.59762,0.34297,-0.72472,-0.00355,0.00691,-0.00329
0.59741,0.34285,-0.72495,-0.00424,0.00843,-0.00589
0.59711,0.34269,-0.72527,-0.00443,0.00918,-0.00556
0.59673,0.34256,-0.72565,-0.00235,0.00962,-0.00418
0.59638,0.34249,-0.72597,-0.00086,0.00965,-0.00285
0.59609,0.34249,-0.7262,-0.00257,0.01009,-0.0043
0.59593,0.34253,-0.72632,-0.00481,0.01073,-0.00595
0.59587,0.34256,-0.72636,-0.0058,0.00989,-0.00465
0.59587,0.34256,-0.72635,-0.00653,0.01187,-0.00547
0.59588,0.34253,-0.72636,-0.00669,0.00823,-0.00637
0.59589,0.34253,-0.72635,-0.00708,0.00838,-0.0039
0.59593,0.34263,-0.72628,-0.00777,0.00785,-0.00682
0.59597,0.34276,-0.72618,-0.00905,0.00978,-0.00645
0.59601,0.3429,-0.72608,-0.01262,0.01292,-0.00589
0.59616,0.34302,-0.7259,-0.00848,0.01539,-0.00483
0.59632,0.34313,-0.72572,-4e-05,0.00991,-0.00016
0.59646,0.34325,-0.72554,0.00092,0.00688,-0.00192
0.59654,0.34338,-0.72541,-0.0027,0.00893,-0.0015
0.59658,0.34355,-0.72531,-0.0031,0.01325,-0.00455
0.59666,0.34364,-0.7252,-0.00487,0.01315,-0.00733
0.59669,0.34371,-0.72514,-0.00722,0.01437,-0.00949
0.59658,0.34374,-0.72521,-0.00782,0.01158,-0.00825
0.59644,0.34374,-0.72533,-0.01224,0.00895,-0.00796
0.59636,0.34375,-0.72539,-0.01036,0.00676,-0.00252
0.59644,0.34382,-0.72529,-0.00478,0.00396,-0.00194
0.59662,0.344,-0.72506,-0.00219,0.00909,-0.00404
0.5968,0.34413,-0.72485,-0.00456,0.01268,-0.00266
0.59696,0.34424,-0.72466,-0.00936,0.01591,-0.00645
0.59717,0.3443,-0.72446,-0.01017,0.01733,-0.00699
0.59735,0.3443,-0.72431,-0.01217,0.01854,-0.00653
0.59747,0.34424,-0.72425,-0.00982,0.01434,-0.00528
0.59762,0.34414,-0.72417,-0.00364,0.01304,-0.00595
0.59776,0.34399,-0.72412,-0.00072,0.00934,-0.0035
0.59785,0.34384,-0.72412,-0.00289,0.00932,-0.00402
0.59798,0.34371,-0.72407,-0.00278,0.00707,-0.00088
0.59822,0.34369,-0.72389,0.00046,0.00769,-0.0035
0.5986,0.34371,-0.72356,-0.0029,0.0078,-0.00404
0.59895,0.34375,-0.72325,-0.00566,0.00847,-0.00479
0.59915,0.34378,-0.72307,-0.01105,0.01704,-0.01057
0.59904,0.34374,-0.72318,-0.00984,0.01866,-0.00883
0.59873,0.34371,-0.72345,-0.00147,0.01595,-0.00325
0.59848,0.34369,-0.72367,0.00467,0.01291,-0.00291
0.59829,0.34365,-0.72384,0.00635,0.00802,-0.0
0.59815,0.34362,-0.72397,0.00675,0.00639,0.00275
0.59796,0.3436,-0.72414,0.00351,0.00585,-0.00062
0.59771,0.34363,-0.72433,0.00075,0.00539,0.00056
0.59757,0.34375,-0.7244,-0.00069,0.00536,0.00052
0.59754,0.34394,-0.72433,-0.00437,0.00529,-0.00644
0.59753,0.34415,-0.72424,-0.00762,0.007,-0.00722
0.59741,0.34433,-0.72425,-0.01135,0.01053,-0.00776
0.59713,0.34446,-0.72442,-0.01096,0.00997,-0.00683
0.59681,0.34454,-0.72464,-0.00822,0.01423,-0.00479
0.59657,0.34465,-0.72479,-0.0081,0.01528,-0.00524
0.59636,0.34484,-0.72487,-0.00538,0.01275,-0.00551
0.59608,0.3451,-0.72498,-0.00468,0.0111,-0.00651
0.59564,0.34538,-0.72521,-0.00522,0.01482,-0.00743
0.59502,0.3455,-0.72566,-0.00666,0.01576,-0.00203
0.5944,0.34547,-0.72618,-0.00325,0.01479,-0.0037
0.59402,0.34537,-0.72654,0.00023,0.00876,-0.00376
0.59399,0.34525,-0.72662,-0.00276,0.00851,-0.00014
0.59425,0.34532,-0.72638,-0.00361,0.01027,-0.00147
0.59474,0.34557,-0.72585,-0.00832,0.01214,-0.00573
0.59523,0.34578,-0.72535,-0.00855,0.01382,-0.00762
0.59557,0.3459,-0.72501,-0.00962,0.01482,-0.00759
0.59588,0.34589,-0.72476,-0.01219,0.01757,-0.01088
0.59593,0.34569,-0.72482,-0.01289,0.0194,-0.00706
0.59559,0.34526,-0.72531,-0.01093,0.01917,-0.00611
0.59492,0.34472,-0.72611,-0.01176,0.01227,-0.00476
0.59417,0.34416,-0.72698,-0.00781,0.00784,-0.00425
0.5936,0.3437,-0.72767,-0.00672,0.00605,-0.00116
0.59332,0.34345,-0.72802,0.00355,0.00086,0.00276
0.59351,0.34336,-0.72791,0.00081,0.0004,-0.0061
0.59392,0.34338,-0.72756,-0.00138,0.00011,-0.00592
0.59431,0.34342,-0.72722,-0.00556,0.00551,0.00037
0.59476,0.34345,-0.72684,-0.00644,0.01012,-0.00483
0.59523,0.34351,-0.72643,-0.00098,0.01088,-0.00471
0.59566,0.34363,-0.72602,-0.00493,0.01438,-0.00477
0.59597,0.3438,-0.72569,-0.0035,0.01813,-0.00435
0.59617,0.34396,-0.72544,-0.00318,0.02104,-0.00611
0.59628,0.34403,-0.72532,-0.00234,0.0182,-0.00313
0.59619,0.34402,-0.7254,0.00058,0.01387,-0.00237
0.59599,0.34386,-0.72564,0.00145,0.01263,-0.00106
0.59569,0.34366,-0.72598,0.00184,0.00911,-0.00144
0.59522,0.34352,-0.72644,-0.00264,0.0102,-0.00287
0.59468,0.34328,-0.72699,-0.0021,0.01043,-0.00232
0.59411,0.34314,-0.72752,-0.00217,0.00532,-0.00124
0.59362,0.34303,-0.72798,-0.00382,0.00468,-0.00324
0.59335,0.34298,-0.72821,-0.00355,0.00473,-0.003
0.59324,0.34309,-0.72825,-0.0079,0.00381,-0.00487
0.59322,0.34328,-0.72818,-0.00761,0.00823,-0.00547
0.59331,0.34352,-0.72799,-0.00695,0.00865,-0.00635
0.59352,0.34376,-0.72771,-0.00911,0.01142,-0.00715
0.59379,0.34397,-0.72739,-0.01066,0.01315,-0.00651
0.5941,0.34414,-0.72706,-0.00677,0.01729,-0.00649
0.5944,0.3443,-0.72674,-0.00603,0.01753,-0.00626
0.59476,0.34445,-0.72637,-0.00162,0.01443,-0.00171
0.59512,0.34463,-0.72599,0.00071,0.01548,-0.00194
0.59546,0.34473,-0.72567,0.00254,0.01706,-0.00372
0.59568,0.3447,-0.7255,3e-05,0.01716,-0.00288
0.59566,0.34456,-0.72558,0.00212,0.01567,-0.00222
0.59538,0.34431,-0.72593,-0.0009,0.01743,-0.00227
0.5949,0.344,-0.72647,-5e-05,0.01589,-0.00583
0.59422,0.34367,-0.72718,-0.00244,0.01145,-0.00513
0.59349,0.34341,-0.7279,-0.0022,0.00731,0.00019
0.59285,0.34311,-0.72856,-0.00366,0.00628,-0.00125
0.59235,0.34291,-0.72906,-0.00217,0.00232,0.00061
0.59206,0.34285,-0.72933,-0.00588,0.00119,-0.00218
0.59192,0.34284,-0.72944,-0.0086,0.00337,-0.00119
0.59204,0.34297,-0.72929,-0.0125,0.00397,-0.0062
0.5925,0.3432,-0.7288,-0.01439,0.00522,-0.00743
0.59323,0.34352,-0.72806,-0.01448,0.01282,-0.00917
0.59407,0.34387,-0.72721,-0.01179,0.01924,-0.00922
0.59474,0.34409,-0.72656,-0.00561,0.02369,-0.00806
0.59512,0.34415,-0.72622,-0.00502,0.02309,-0.00485
0.5953,0.34408,-0.7261,0.00032,0.02433,-0.00209
0.59539,0.3439,-0.72612,0.00385,0.02107,-0.00148
0.59532,0.34363,-0.7263,0.006,0.01659,0.00096
0.59501,0.34325,-0.72674,0.0066,0.01043,0.00013
0.59453,0.34288,-0.7273,0.00319,0.0056,0.00372
0.59402,0.34252,-0.72788,0.00147,0.00231,-0.00149
0.59357,0.34225,-0.72838,0.00058,0.0008,-0.00259
